width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,quality
67,48,87.055504,127.31604,81.64388,110.92381,149.61621,102.81119,146.32791,169.55183,129.51431,160.1838,143.99518,191.11461,111.82853,215.28812,61.69421,176.20306,37.567078,107.057655,172.24127,86.21998,1.7755185,1.9016651,107.23692,4.858919,-5.411621,-24.504852,-3.8661575,81.36106,28.056400634878486,-2.3327332,0.28110564939028826,0.7
98,66,110.051254,94.874504,118.78121,79.753654,137.62206,113.04805,136.0898,135.63896,125.7042,142.89127,140.87737,167.2138,125.28531,187.05031,92.71999,159.51799,73.62809,116.10976,166.99289,76.70118,124.620544,26.971262,111.04566,6.503019,8.729958,18.173546,36.356102,70.198166,46.73051358533978,4.787567,0.4278267842210062,0.7
103,63,2.8804543,2.0207582,1.7885934,1.7634059,88.32701,94.67627,77.559616,137.0144,67.551674,137.29265,69.77116,163.54823,49.198765,195.33157,28.525316,146.22226,18.916122,75.969406,124.40577,96.68794,3.2559114,2.2289848,99.29786,3.3960178,-1.0918609,92.65551,74.206,93.29192,36.13479796919987,-7.78846,1.5222416937423597,0.7
59,46,62.465073,97.10106,80.56698,90.870445,93.79431,116.161125,81.19308,139.70331,66.21666,143.79251,90.04409,167.01581,77.23615,183.69116,33.302856,163.19492,24.71291,107.36204,130.31871,93.250984,2.612805,2.2222846,63.6685,16.332865,18.101906,19.060066,16.491592,76.91812,43.1150352917597,8.851013,0.08373180792271073,0.7
81,66,83.53667,88.46484,81.5557,73.57047,124.17189,60.50711,127.32163,95.06218,114.13295,95.34876,127.1907,131.65424,99.179436,159.50493,65.97974,124.898224,52.82481,75.37564,160.78754,67.48506,145.70709,28.266735,121.986984,4.615728,-1.9809647,-27.957733,1.8051682,62.86933,37.27462084827727,-0.13093567,0.04633448921330596,0.7
87,79,89.82595,96.08235,78.8675,86.94755,126.56603,73.2731,131.34064,99.009224,122.7702,103.330765,136.48402,127.232086,105.73069,162.88432,70.26792,124.57446,61.611576,84.53832,164.8466,85.23439,146.68402,33.176395,186.99911,24.28935,-10.95845,-22.80925,-2.4092255,60.945038,40.10579180477415,5.143387,0.02816634368108839,0.7
105,89,52.788994,96.99701,55.496048,85.58654,82.15774,106.15378,74.80528,128.24194,1.685365,1.4449047,81.60513,159.03395,60.954292,172.31966,26.238926,136.84172,16.408731,77.65095,118.96742,78.71063,44.690163,36.32167,39.883617,12.561525,2.7070541,9.156769,-7.9355927,66.14911,45.91382297749725,6.7998505,0.03728572567269439,0.7
60,59,80.47569,85.14888,102.49427,80.27407,110.48708,109.90482,105.527115,138.5866,94.43733,142.0141,106.077515,173.34029,79.68228,205.28535,33.6857,163.74207,27.660885,111.66067,157.59972,74.28258,101.41495,26.159122,94.60714,6.771588,22.018578,24.755943,31.386597,67.51099,59.06390234141316,0.5503998,0.2838993110338799,0.7
53,38,98.78698,106.77019,115.08885,93.87059,131.37749,124.17877,116.2856,152.64526,1.2396582,1.1110537,119.69047,177.19635,103.10016,197.18549,60.62845,143.32474,44.83748,79.36372,175.06384,102.855965,132.08937,40.499496,146.14633,8.164255,16.301872,17.408585,-14.506866,94.69171,48.61234181226798,3.404869,0.1827618661572772,0.7
68,37,73.694824,78.80412,70.22945,60.74626,106.78806,69.17085,106.23052,110.504395,100.57743,122.98914,108.304436,152.81093,84.60193,191.75414,60.105442,159.35251,47.351406,110.42429,139.03928,50.863045,36.311806,12.026619,31.667645,3.9665272,-3.4653778,-9.63327,49.678032,46.89652,37.08526089498779,2.0739136,0.5716087369416634,0.7
99,54,70.438354,78.45684,80.51665,64.051636,97.34859,99.68012,84.71896,133.61781,1.093615,1.094669,83.39033,158.7032,70.207855,176.2962,34.670006,137.34143,18.431116,84.48226,126.68163,85.517715,89.847916,24.133423,73.44245,4.2913647,10.078293,21.223282,20.430626,81.22635,32.57301575027215,-1.3286362,0.15251843336946314,0.7
49,29,45.068863,113.308624,45.670944,90.39732,84.702705,117.55105,80.953766,151.65576,65.37343,155.77138,80.326485,175.69678,62.331734,196.72437,21.994968,173.01254,11.046197,135.98007,109.60826,93.26128,78.01664,48.988415,59.156796,8.869701,0.6020813,4.242424,45.58275,84.39157,34.78907488601331,-0.6272812,0.16747255184847942,0.7
91,75,89.89139,106.4337,107.8879,95.13467,109.15399,120.21373,96.78109,137.42125,1.8959763,1.3165834,105.967514,156.40302,83.78785,170.28497,54.697426,147.9361,48.292164,113.705124,147.85902,94.766045,74.093094,52.4906,61.061024,41.705956,17.996513,13.780029,18.570457,53.06009,46.32131489141158,9.186424,0.03935742968568268,0.7
87,52,92.46345,115.97499,91.440636,91.47337,138.64592,111.88416,116.6711,148.04474,0.6801575,0.77530307,133.1562,172.24525,121.73285,196.28693,72.4765,157.37532,61.36767,90.63924,173.9833,97.47761,137.52045,52.289642,145.41187,16.681198,-1.0228119,-4.090828,-0.83413696,80.79641,38.16123370680243,16.485107,0.1113163492578555,0.7
64,34,86.78136,57.771317,105.39432,46.068127,113.26573,69.07071,109.56685,97.20199,95.37454,104.25528,113.70538,130.83832,94.98037,149.30849,57.25927,112.97644,51.73166,51.745827,144.36694,55.77855,2.6611207,1.9647691,67.75769,4.8445044,18.61296,11.299393,5.6777,50.934048,33.822579412553075,4.1385345,0.37318141300827223,0.7
66,39,111.799774,78.875984,129.20001,70.133606,146.4323,89.53551,139.4859,128.06871,131.61153,135.28578,142.03278,161.73502,123.13924,184.28831,97.20731,148.68489,89.61155,89.354385,175.1894,70.582985,1.9354559,1.3811669,127.804184,7.2956576,17.400238,10.659523,19.22078,63.28733,34.440811699279394,2.546875,0.761851506244068,0.7
74,53,93.861046,135.47878,93.73538,126.36001,119.14281,135.37564,112.25514,166.08197,25.355932,30.960312,115.33212,184.46944,89.80815,189.98373,73.411804,182.90012,65.4286,131.89584,138.67574,127.706345,108.5722,99.4979,106.13321,57.60565,-0.12566376,-0.103134155,5.5358353,70.10069,20.98459910705835,3.0769806,0.06574224112295579,0.7
90,58,86.56522,93.67254,81.20311,62.613403,113.1319,77.30544,110.60037,112.28878,1.2478366,0.8672881,117.92434,143.07701,101.80568,158.91888,62.806038,112.859764,55.879345,45.880077,131.15665,28.652369,68.861786,27.920872,55.749035,9.259532,-5.362114,-16.367096,-16.733326,19.392836,51.884616455628,7.323967,0.2579533636795772,0.7
104,67,82.54464,105.78292,97.03621,93.80597,101.57542,110.90909,87.5581,139.44128,1.3263189,1.0647361,96.7657,159.51175,78.73004,183.1143,44.457714,149.26616,26.39176,99.55936,129.03871,96.099525,77.13383,33.591797,74.15408,6.8929143,14.4915695,5.1261673,5.7533875,89.20661,31.201854402954453,9.207603,0.051018010620657694,0.7
46,31,79.28102,113.661545,69.43974,96.91041,120.189186,105.86572,126.81398,146.49336,114.694336,152.38982,133.27032,179.52055,101.178345,208.3777,47.572826,174.28757,25.88339,113.88008,155.06197,78.991295,4.0751033,5.509961,17.464964,22.883657,-9.841278,-7.795822,16.969673,56.107635,44.02664697125648,6.4563446,0.025456713305195278,0.7
87,69,78.02589,106.420296,87.90009,88.742455,100.86259,109.657776,101.815216,133.96129,93.292755,138.95413,103.87372,158.73651,88.65103,178.59056,54.38104,150.21613,33.74972,112.19418,125.86232,105.74937,76.55981,53.12542,79.96111,35.244373,9.874207,3.2374802,23.451729,70.50499,25.30340511610324,2.0585022,0.0878528707682853,0.7
58,44,91.8627,95.18324,101.76698,92.85086,38.45163,5.530551,111.69232,134.66302,92.54467,136.40948,116.325516,157.37068,105.9203,196.59755,72.76243,170.97682,58.035233,143.08499,153.4287,107.60567,105.815865,28.19975,106.37642,8.675206,9.904282,-89.652695,50.23413,98.93046,153.7499776839906,4.633194,0.5027086163223509,0.7
98,66,82.392006,51.748352,105.12072,48.319366,110.80744,76.305664,105.982956,105.17723,95.63892,103.547455,99.44302,128.17625,83.63564,132.31306,53.53125,111.22023,34.06504,62.722885,140.47067,55.657677,2.2310326,2.4019487,4.71816,2.3876026,22.728714,24.557312,14.403519,53.270077,36.14203438441477,-6.5399323,0.13756183267761113,0.7
53,31,3.2528715,4.3358555,2.8068569,3.9119978,99.238686,114.71127,95.853584,139.93884,2.1228478,1.9635363,94.960396,163.55542,80.63082,170.93356,56.804497,160.55368,44.539627,123.91002,130.84627,100.07318,86.359474,42.274727,81.40158,9.623621,-0.44601464,110.37542,119.998024,90.44956,34.83264251132535,-0.8931885,2.072016771661599,0.7
75,60,63.79887,66.12118,71.57897,49.63534,110.09558,82.563576,103.43904,108.165184,82.83891,117.157,113.81409,137.256,78.289024,165.09068,37.49295,126.04048,26.838032,81.56481,136.93663,64.2303,106.984146,15.2172575,5.969431,1.7295439,7.780102,16.442398,31.92947,62.500755,32.50462872053333,10.375046,0.13896516104377188,0.7
83,62,146.07504,65.723724,156.14563,48.286266,170.31189,67.79069,171.08307,92.931625,160.1886,98.63209,167.04059,125.44359,140.64476,149.11087,114.55457,133.08179,111.395584,90.231995,204.87967,40.981247,2.5023224,1.6982509,5.558712,2.5902655,10.070587,2.0669632,41.94573,38.390984,43.74559964576016,-4.0424805,0.36802340448472304,0.7
135,93,63.935204,68.02744,56.808014,62.88402,85.29074,39.85933,86.8285,65.117584,84.37291,64.728096,94.24144,87.10866,73.928024,106.08722,50.180042,85.11239,45.203094,55.370045,109.53149,47.132633,91.58511,18.766867,118.99255,5.8442245,-7.1271896,-28.168114,-7.513977,41.288406,25.30839179831187,7.412941,0.16885587625789555,0.7
114,72,83.13524,74.18739,80.276855,68.589455,111.06248,41.494637,118.54794,78.189354,110.92581,73.58799,122.5374,105.3423,96.27449,128.09795,69.02091,106.445076,58.530117,58.837387,148.66116,46.709736,124.33566,10.377747,7.1098313,1.1873497,-2.8583832,-32.692757,-9.752068,45.522385,37.9586415248263,3.9894562,0.13611497208261825,0.7
123,72,111.07712,52.176258,126.9147,44.619568,144.4591,69.50276,142.7331,87.829544,129.5339,109.680504,138.11526,123.38576,122.06709,155.06328,93.79518,131.06844,87.04864,84.91175,162.59505,19.312479,2.5394344,1.8528572,3.7267985,2.1552005,15.837585,17.326504,40.292183,17.157278,53.36644096129492,-4.6178284,0.6097843533175453,0.7
188,117,95.82643,81.52673,103.37985,63.677467,118.917114,83.479965,112.870544,110.93397,105.632324,115.21221,119.18199,138.92067,102.36212,172.69365,81.60916,155.0081,69.86335,129.8004,145.56577,78.15315,107.53942,49.676445,98.95027,22.887207,7.553421,1.9532318,66.12293,55.265945,27.175826403055463,6.311447,0.36590456728505494,0.7
94,59,62.650246,109.215126,62.037804,95.47892,83.2715,95.003654,82.74704,120.87091,76.14308,125.92467,81.013336,139.30376,67.61065,154.48718,50.49803,132.12004,38.624886,97.97729,101.89143,86.24269,76.67366,58.950577,74.169266,40.54231,-0.612442,-14.211472,2.4983673,45.700382,20.57805689600403,-1.7337036,0.0746201449171191,0.7
50,31,93.947075,124.830444,113.011665,107.286606,134.05984,136.54459,131.3585,177.15865,103.1955,179.90135,128.34712,206.46033,7.166232,3.4740255,56.43352,209.31773,32.10473,140.45564,176.06276,107.057304,80.11412,28.652521,79.39057,7.1132026,19.06459,11.714142,33.169037,99.94411,51.32002151614816,-3.011383,0.2030767944226577,0.7
96,60,84.101395,93.291435,83.51736,65.94626,122.06036,80.7699,118.53047,121.56661,105.11749,124.0096,124.1612,152.51001,96.156296,193.31348,66.26088,170.69008,52.137566,130.33765,150.02527,61.88607,110.74434,22.85934,102.432045,4.40979,-0.5840378,-12.521538,64.39139,57.47628,33.74366354917727,5.6307297,0.24332827160170956,0.7
159,99,90.97472,76.66981,4.5079775,1.9663067,113.356895,76.70714,113.6781,105.4672,103.349,110.921455,121.98488,124.49397,117.50503,146.83194,81.7018,99.574425,58.138084,44.40877,139.06711,67.17572,99.50778,17.038284,93.724365,6.729909,-86.466736,0.037330627,42.442467,60.445812,27.42011968671732,8.306778,1.6219791108564543,0.7
79,60,110.450905,53.512863,127.64999,40.904484,144.2615,75.88401,140.05824,118.021675,129.84,130.24472,139.47974,157.4863,92.03996,210.85652,34.086052,142.15657,36.98726,64.47103,195.57927,49.10941,1.8145475,1.3960799,3.2952795,1.4126395,17.199081,22.371147,23.566547,47.69677,57.88257240920749,-0.57850647,0.3595959030740188,0.7
102,90,109.09555,115.52289,106.514694,101.60879,126.64094,112.08661,123.43218,131.05205,5.6028366,4.240093,125.680565,151.1023,113.61574,167.93787,87.74945,142.80302,83.553856,107.954865,149.56511,102.293144,106.0511,66.86949,94.86453,35.9154,-2.5808563,-3.4362793,6.346077,66.37775,24.92848945735198,2.2483826,0.2911463842791666,0.7
224,148,111.86841,140.44067,6.7706833,6.2402554,151.77762,141.72925,144.3307,164.69418,2.0645108,1.4960995,149.91014,191.8013,138.31927,206.30763,98.879745,187.20897,75.194534,135.2544,177.07773,129.30775,140.97029,61.671097,142.5496,35.870277,-105.097725,1.2885742,129.01414,93.43748,28.18490838403996,5.5794373,1.865436944036293,0.7
123,77,82.022285,111.98187,68.0205,101.333694,104.313324,73.9048,110.07204,97.81812,108.31987,107.951416,121.785416,126.57849,100.93537,170.1243,62.74191,153.64319,54.302513,94.81091,133.94653,71.95863,61.575367,19.657694,51.40947,8.020951,-14.001785,-38.077072,-6.5227814,63.937683,29.697047919658004,11.713379,0.15688347556833437,0.7
105,66,85.84372,118.44075,65.28273,89.177,115.37471,96.36594,115.50574,139.50798,15.802576,23.217508,131.50496,155.8747,109.330666,184.50468,90.68242,167.89195,83.178734,148.95628,135.39983,94.84711,92.68731,42.898994,76.59561,21.731369,-20.56099,-22.074814,59.77928,73.11574,20.08263210002693,15.999222,0.45300378281226195,0.7
120,75,113.7147,75.03597,115.21559,55.115776,141.457,90.26971,127.98269,130.40364,121.49162,143.41214,136.39853,153.42726,105.76541,199.35202,78.78737,165.41292,73.11165,100.49928,157.0512,54.696144,89.97952,20.7447,75.174675,6.4434714,1.5008926,15.233734,45.383507,48.252674,38.84143660455547,8.41584,0.8416286934447248,0.7
130,123,74.46407,85.91844,71.15961,64.62963,130.53804,100.81712,110.50982,137.718,0.7471603,0.8697191,146.3886,165.69948,79.820076,213.17151,31.98616,194.55379,17.167221,169.96623,148.59477,45.666203,79.51032,33.522408,63.58133,4.9793077,-3.3044662,14.898682,105.3366,40.686897,58.03162628703415,35.878777,0.12952109205794127,0.7
95,59,91.787735,76.290215,98.31233,61.5357,114.23163,78.13435,118.58815,99.97996,114.80463,107.078186,121.97079,133.44667,99.86294,160.04732,62.111015,119.12853,44.121067,49.598816,133.04105,56.581394,103.86543,20.363768,92.3444,4.7500687,6.524597,1.8441391,-11.936886,51.83133,28.606367400516337,3.382637,0.0515854646176066,0.7
123,77,52.565376,125.58959,49.762917,106.30478,81.88503,85.08616,92.12223,111.569695,88.369354,126.7043,108.203835,145.99236,79.034164,201.49347,44.212456,183.67928,24.24516,146.0002,109.511086,56.5461,57.400574,33.547215,25.06833,8.503444,-2.8024597,-40.503433,39.69542,48.042656,39.720696303471186,16.081604,0.06248564846023985,0.7
80,48,50.894127,57.070858,54.73203,43.70855,85.01732,56.243816,81.150856,97.727356,68.64709,103.30167,84.72896,120.57269,64.86116,145.41052,39.553135,124.15558,33.852898,78.30544,95.38069,61.581535,93.054436,28.239662,97.40858,5.372632,3.837902,-0.8270416,34.596893,56.208904,11.657218346718725,3.578102,0.5843236739169626,0.7
66,41,111.9638,85.55175,119.0773,60.93097,147.12335,92.097244,124.60068,146.92766,1.1293269,1.3184714,133.20377,172.53561,108.72543,207.66013,71.359726,166.14977,57.58998,93.49284,177.13144,49.88871,135.30336,16.98554,130.93187,4.541314,7.1135025,6.545494,32.561874,45.347393,51.78847031574279,8.603088,0.39269480521138633,0.7
58,36,87.86489,43.40198,106.65047,35.339005,120.91924,68.87154,106.621315,113.95293,1.3963566,0.7635638,120.37154,144.73717,84.96001,183.27927,46.058807,136.14665,30.264809,72.62666,156.30693,51.800224,2.6622207,1.9681859,6.2162657,2.4509897,18.785576,25.469555,37.28766,49.349236,39.290178559973064,13.750221,0.3979478932238196,0.7
78,50,68.85113,98.16348,65.064224,85.36814,98.78819,54.825043,113.40078,73.14313,109.63184,96.01516,125.5439,104.48681,88.273766,164.61905,46.674747,132.65439,33.541687,89.175316,105.39047,17.783947,58.329445,35.07479,20.418419,15.797898,-3.7869034,-43.33844,3.8071747,1.9860497,37.62489694203125,12.14312,0.13006926227224214,0.7
155,111,69.18515,90.51561,83.2267,80.24327,88.469826,102.82499,78.95041,123.46832,66.04733,126.7911,75.95587,148.26022,58.72623,169.41382,29.337908,144.6875,24.074574,99.05339,117.92995,76.33857,88.63654,34.660004,107.53597,6.8459315,14.04155,12.30938,18.81012,69.49264,39.61602157965505,-2.9945374,0.1835992110896647,0.7
118,105,7.259653,4.444002,95.95664,93.99516,161.88959,98.13956,145.49799,140.90135,1.7671814,0.048936263,164.6649,187.16002,126.34363,217.70325,62.197052,185.22124,23.782595,118.394554,213.06949,93.60112,172.08469,20.108116,158.92755,5.9491773,88.69699,93.69556,24.399391,87.65195,51.38073265696176,19.166916,0.3373946736133421,0.7
56,80,70.110374,91.23633,94.85192,81.391846,135.06018,101.641594,130.6977,133.99185,114.263245,130.18622,132.82076,160.87573,89.60667,201.83249,33.6669,173.87137,20.61534,123.90712,178.9702,69.616,90.87912,41.06507,63.765125,5.956219,24.741547,10.405266,42.515274,63.65978,54.34821616588989,2.1230621,0.21599918548780228,0.7
87,58,88.12262,62.48686,78.816376,46.91828,119.84141,54.4685,117.58676,95.20418,2.2744622,1.6444438,134.32655,119.75083,101.046265,142.78163,64.8484,123.405304,52.590363,82.45008,145.80544,58.933117,128.46558,26.675426,140.56099,7.4915075,-9.306244,-8.01836,35.5318,51.44161,26.34508567190073,16.739792,0.10100222409078619,0.7
397,325,58.96585,122.9714,55.797424,116.22609,77.92519,125.53076,78.901825,142.92038,68.87066,141.49849,75.4535,159.2555,62.43151,172.62082,47.238316,157.73561,41.71131,136.78635,93.9382,120.98333,72.81598,77.833595,61.424618,41.73094,-3.1684265,2.5593643,20.560257,79.25239,16.646187740093524,-3.448326,0.24734985826945444,0.7
397,325,59.831284,146.31125,54.72157,135.21216,81.97252,130.98624,86.936066,145.94421,76.42013,151.82161,85.70297,161.38226,68.50143,179.66893,54.192345,166.2873,44.103542,151.36652,100.513596,120.80677,27.17064,35.25767,49.79705,66.231514,-5.1097145,-15.325012,16.154358,54.57526,21.151667943757424,-1.2330933,0.16771661338420785,0.7
397,325,47.301933,165.39644,45.18094,163.40024,66.67459,167.95213,71.98271,197.65283,58.416904,194.26677,65.27562,205.22694,48.436607,213.09985,23.643972,193.89609,18.49847,161.86192,83.18928,167.45909,3.426029,3.6636274,39.43218,94.74356,-2.1209946,2.5556946,-1.5383148,72.71554,16.52204477022809,-6.7070923,0.224328584923835,0.7
397,325,92.34093,163.60626,89.17277,160.61761,105.124344,166.4336,104.19961,185.98549,100.47992,191.91727,105.808426,203.21938,93.45044,217.26073,87.64057,213.45302,80.755905,207.28116,126.680084,155.49922,83.61124,141.31468,77.04693,106.01695,-3.1681595,2.8273315,46.663544,49.48227,24.170445428601244,1.608818,0.055729582917332765,0.7
397,325,71.29302,137.50851,67.60414,129.94171,94.41044,126.38062,101.47888,142.79234,93.11318,145.15135,100.75208,160.95572,86.807014,174.86023,61.450985,159.71753,48.094383,134.02557,115.68728,125.81493,81.000565,84.06294,71.39656,73.401855,-3.688881,-11.127892,4.0838623,52.41308,21.284358892465242,-0.726799,0.20934879003758655,0.7
397,325,59.28238,93.551895,56.052032,82.79873,89.21621,76.561005,92.720566,95.96838,83.5161,100.46645,97.9204,117.63687,76.971405,133.58926,49.621937,119.990105,40.68552,88.14757,111.75631,85.38152,100.88949,61.89464,105.879776,33.54037,-3.2303467,-16.99089,5.348839,51.841152,24.20449666713246,5.1998367,0.14908154515633631,0.7
397,325,53.36793,97.03944,48.460785,88.20477,77.18723,88.37386,73.075134,106.34234,65.85587,109.386406,76.24295,122.167336,63.24771,128.86433,44.203377,114.68077,34.686806,88.991356,95.676994,95.78716,82.4335,61.281403,86.12169,36.646683,-4.9071465,-8.665573,0.78658295,59.14048,19.92054932094624,3.1678162,0.23211959941644866,0.7
397,325,103.192245,100.984604,115.06962,100.89613,115.93924,111.475044,116.12616,122.53688,108.093445,129.30322,116.75263,143.3774,103.33123,151.11804,86.198784,142.9072,74.64237,134.02853,136.99854,108.05479,119.73111,71.263466,112.56231,47.850483,11.877373,10.49044,33.1324,60.204304,21.335231315573,0.6264725,0.1539117875019087,0.7
397,325,67.31203,180.63364,59.80126,172.3213,91.43293,161.3974,98.21313,175.2908,89.78313,183.60164,103.70508,198.58969,73.88736,215.28462,44.910084,206.65056,31.388653,185.59209,122.525635,150.51637,86.231735,143.15237,55.126827,120.97137,-7.510765,-19.236237,13.270782,29.545006,32.94166121337407,5.491951,0.5515659704057513,0.7
397,325,68.57774,163.32993,74.5682,162.77676,88.386086,165.10344,94.45302,190.00357,82.02127,185.52158,99.61305,192.02176,82.71747,204.8944,68.93727,205.46452,60.73364,191.4402,107.816,169.14384,6.200154,5.066178,48.791805,107.306244,5.9904556,1.7735138,28.663437,61.8376,19.84556689486995,5.160034,0.12662678523863669,0.7
397,325,98.13253,90.79649,94.92494,83.619934,122.234665,84.21247,118.84112,105.8705,114.62055,106.96046,119.070335,115.82236,109.68863,126.52629,87.20457,104.91313,78.00636,76.34718,139.83047,93.684586,120.73234,46.631226,122.44045,13.924568,-3.2075882,-6.5840225,-7.272751,79.76002,19.983330093271032,0.22921753,0.23991302608027332,0.7
397,325,50.993324,138.93121,47.535934,128.72446,69.03586,127.79999,68.52939,141.48624,65.21792,143.53668,69.7685,159.69139,54.071854,174.44919,41.082584,161.17079,37.98385,142.72845,98.05002,110.85741,39.39558,93.81459,22.436325,86.13342,-3.4573898,-11.131226,14.003998,24.723984,33.59869858348018,1.2391129,0.09060869268189875,0.7
397,325,72.70024,88.70405,70.79865,96.16835,97.00615,73.326294,98.62915,94.90415,91.30246,95.81606,104.355896,111.331024,87.10021,123.90593,60.47072,111.731766,45.99444,85.89113,114.79501,69.46047,80.1901,30.650867,79.18066,6.9328523,-1.9015884,-15.377754,-10.277222,62.52762,18.20407277852904,5.7267456,0.6376015334855095,0.7
397,325,69.010475,175.36179,65.61318,165.938,97.044975,164.08884,100.93297,176.11719,94.87884,184.43181,106.1505,195.03218,78.46316,215.1212,49.26803,203.60901,35.308743,178.36308,119.38171,154.03543,86.676605,142.90143,48.59429,112.01227,-3.397293,-11.272949,12.425079,42.023163,24.49490798628478,5.2175293,0.44775630060470806,0.7
397,325,77.51988,169.8479,78.37384,159.3369,98.03457,169.60582,100.98512,188.06865,91.935295,195.54474,104.716156,204.23198,82.49816,217.2705,60.57164,203.16127,52.11373,179.00323,117.89788,166.71014,98.68149,128.63702,95.434296,93.984024,0.85395813,-0.24208069,19.666336,72.72612,20.073268092146165,3.7310333,0.010890316174472003,0.7
404,403,141.64627,103.48093,138.23819,98.51572,156.83751,107.65259,149.38673,121.21257,3.2537308,2.395663,151.78748,132.2388,143.08214,136.24904,124.11996,126.05166,116.2939,109.71113,178.9024,102.10869,159.25429,70.0564,161.8653,39.15398,-3.408081,4.1716614,11.195412,62.95471,22.750701994100208,2.4007416,0.31288495590774734,0.7
404,403,57.192,97.00353,57.057472,98.89167,80.29668,97.19209,79.103134,115.81061,3.1232789,3.1328726,84.85148,126.72247,66.902565,134.70073,51.161396,129.89072,48.035114,118.64456,96.97976,94.06501,82.59038,66.28239,67.226395,40.996735,-0.13452911,0.18856049,19.752892,53.068275,16.97362340169523,5.7483444,0.291431534534227,0.7
404,403,43.39614,96.93395,49.172596,88.37905,64.031944,98.023506,62.882706,117.68375,57.86345,119.37964,65.08501,131.57939,47.87929,145.8362,27.228437,131.7531,20.3311,114.58096,89.35892,105.28146,67.338066,72.761696,54.398792,48.8812,5.776455,1.0895538,26.201912,56.400265,26.346413529323716,2.202301,0.020194703746237996,0.7
404,403,67.59136,98.45864,70.62007,91.56053,89.665695,107.141365,90.01463,115.40515,80.55923,118.60886,92.07049,130.0339,76.54619,139.47763,44.812355,125.409134,32.196426,99.78085,114.64859,86.75851,68.226425,61.123444,42.132397,46.861984,3.0287094,8.682724,8.220322,39.896523,32.24292091253598,2.0558548,0.4166683009270009,0.7
404,403,97.1951,100.3841,93.774796,94.914536,118.578735,95.35023,116.64272,112.936966,107.696526,116.948006,117.725914,125.25572,101.40829,136.46033,82.37445,123.53595,75.38876,103.60774,134.96277,101.289955,116.955055,76.12578,121.41002,54.534405,-3.4203033,-5.0338745,8.693207,46.75555,17.427475724833403,1.0831909,0.28936615423365153,0.7
404,403,110.43221,104.67238,105.1219,95.737915,134.63907,102.00999,132.18091,116.79794,3.0694325,2.3807328,136.08504,132.82286,125.227936,134.77515,110.06052,129.98602,97.84133,120.188095,156.02646,94.89861,120.88768,67.13407,118.43765,45.73668,-5.3103104,-2.6623917,24.45018,49.161934,22.53867998852774,3.904129,0.18012361360724327,0.7
404,403,46.953125,99.391335,57.228325,95.075676,61.045525,106.05335,56.64386,120.08609,2.8724253,3.376548,63.844727,129.40668,47.75177,141.69345,24.077986,114.35637,21.618065,90.74868,75.68786,103.30687,64.99413,68.12951,57.231804,51.90671,10.2752,6.662018,-4.326996,51.400158,14.897688161271848,7.2008667,0.1252172462325718,0.7
404,403,70.8354,98.91377,80.6714,100.12602,82.12616,110.40916,79.41627,119.67918,72.09978,121.180305,85.58723,134.03624,66.30034,142.68967,45.40419,132.34088,32.177845,118.44013,99.01155,96.721,54.252605,71.27423,34.6843,60.565506,9.835999,11.495384,18.31411,36.155495,21.736652349280153,6.1709595,0.36198978879977695,0.7
397,325,67.31203,180.63364,59.80126,172.3213,91.43293,161.3974,98.21313,175.2908,89.78313,183.60164,103.70508,198.58969,73.88736,215.28462,44.910084,206.65056,31.388653,185.59209,122.525635,150.51637,86.231735,143.15237,55.126827,120.97137,-7.510765,-19.236237,13.270782,29.545006,32.94166121337407,5.491951,0.5515659704057513,0.7
397,325,68.57774,163.32993,74.5682,162.77676,88.386086,165.10344,94.45302,190.00357,82.02127,185.52158,99.61305,192.02176,82.71747,204.8944,68.93727,205.46452,60.73364,191.4402,107.816,169.14384,6.200154,5.066178,48.791805,107.306244,5.9904556,1.7735138,28.663437,61.8376,19.84556689486995,5.160034,0.12662678523863669,0.7
397,325,115.93269,89.47743,124.45047,83.51083,130.87994,95.14259,124.295235,111.94261,3.142151,2.0323653,128.71672,123.36181,108.74226,130.15416,84.41232,114.004135,78.1599,88.38612,148.08427,86.068245,121.896835,58.291294,127.15048,19.251034,8.5177765,5.665161,4.87529,66.817215,19.450778540320815,4.421486,0.3240129525529333,0.7
397,325,98.13253,90.79649,94.92494,83.619934,122.234665,84.21247,118.84112,105.8705,114.62055,106.96046,119.070335,115.82236,109.68863,126.52629,87.20457,104.91313,78.00636,76.34718,139.83047,93.684586,120.73234,46.631226,122.44045,13.924568,-3.2075882,-6.5840225,-7.272751,79.76002,19.983330093271032,0.22921753,0.23991302608027332,0.7
404,403,59.26167,102.12795,56.357952,95.14071,92.67006,94.564835,87.310486,108.91525,2.3012648,2.0815504,94.503944,121.91362,76.33331,129.9508,59.708664,132.55577,52.421032,123.85843,128.84203,80.64155,82.31844,62.109478,48.473694,34.66245,-2.903717,-7.563118,28.71772,45.9791,38.75911595388113,7.1934586,0.4437758232047728,0.7
