width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,quality
83,51,68.93949,68.13475,83.36305,68.19652,84.75692,37.501263,5.7286453,4.726552,98.948074,35.51995,101.61185,76.27725,61.98139,97.14525,109.1889,147.25192,105.923996,107.72017,138.35518,130.51665,126.49516,11.627801,122.70632,31.307823,154.16913,28.370943,0.36402448710479973,30.633488,0.5970297324538287,87.12987353851723,-71.5507,7.476145226111157,15.378509521484375,14.423561,1.3938675,-6.9580994,0.7
132,82,82.7639,74.979294,93.772316,90.19754,101.22958,68.776566,112.98238,94.31292,114.67751,49.7107,116.1151,98.83382,83.518616,126.39737,112.525116,186.70589,116.07458,138.8418,134.83218,164.73784,140.13583,30.753775,137.86882,55.553986,153.81665,52.55654,12.911556343105246,6.2027283,0.3070489868637484,89.25361039021433,-4.520897,8.468260632806675,18.319610595703125,11.008415,7.4572678,0.75471497,0.7
123,77,50.834263,52.825893,57.875458,86.252846,73.27927,48.42495,104.66786,70.31557,114.689316,23.384533,117.829025,53.846287,66.8144,124.58411,133.18661,157.04636,131.50987,115.597626,173.93282,129.84074,161.08862,10.462196,163.59482,40.865997,194.87271,32.9765,8.015952660920675,4.4009438,0.40231079509869083,88.16321011542308,16.46928,13.264629537719898,35.62742614746094,7.041195,15.403809,15.980137,0.7
176,112,63.899582,84.372536,72.44495,108.751495,90.06647,77.45672,93.96566,103.51933,110.653786,43.88569,107.01167,96.94861,69.05651,149.41953,102.737274,188.25479,107.15713,136.69435,126.01816,170.31686,136.93834,30.664299,133.37202,69.11162,159.04442,63.220016,17.396266526633482,6.9158173,0.027044547749053738,88.52430888434324,6.5707245,9.814532122046614,27.836868286132812,8.545364,17.621521,5.156929,0.7
141,72,67.768524,50.493668,85.5579,56.75078,89.045235,30.715733,102.44545,62.94939,4.219923,1.489719,113.76759,34.04627,86.25344,93.370316,115.7154,147.9066,118.74684,104.34989,146.6218,151.5809,138.42767,13.838943,137.24883,34.08012,158.5355,30.053108,7.308155249588296,19.777935,0.16783301310275844,86.41926776503074,28.903122,13.739294687083067,16.146080017089844,17.789375,3.4873352,18.484917,0.7
90,54,33.33515,29.576893,37.049164,70.99145,69.31679,52.102127,90.65056,100.96215,94.215485,59.11596,97.07013,96.34447,54.179337,142.73302,95.71702,209.58524,101.67547,165.34087,128.86575,186.90213,122.165306,28.835316,129.39949,75.362,160.84369,74.15872,0.235840350837492,22.525234,0.20376708630045348,89.58957397303463,4.6176834,7.610600277977298,30.151939392089844,3.7140121,32.267624,20.844185,0.7
85,60,97.35008,34.947643,2.8731174,1.5938594,2.1380405,0.85775644,123.33799,64.18031,1.6924793,0.6535551,128.96141,61.970512,89.32305,130.7964,136.34605,183.57861,144.24094,138.82349,173.56075,180.85406,2.24675,0.9632234,170.83748,72.67013,194.32217,60.57279,16.347332002211274,34.089886,0.2604414797389013,87.96696185586256,2.2098007,4.636032824487486,-16.30884099006653,-94.47697,-0.7350769,-8.027031,0.7
162,87,83.016205,20.585314,69.71187,71.673836,86.78422,52.583538,113.8721,62.475216,2.7970657,1.5410572,121.4715,60.4232,84.2451,118.836685,121.26683,151.59926,124.495255,120.03342,150.3526,133.92023,4.6886683,2.4129612,142.94409,54.638245,184.2572,52.329533,44.7253217989755,31.998224,0.11727326541019156,84.53288212441552,2.0520172,14.001608174725192,35.08940887451172,-13.304337,17.07235,1.2288971,0.7
159,120,135.3981,73.421486,119.38806,99.74458,148.10884,87.687645,166.86348,99.399284,3.6520205,2.0221071,168.72003,98.68608,133.70566,140.32327,171.96222,165.25577,171.43527,138.28445,200.74838,154.44647,3.6722927,2.8770733,197.48871,90.97267,214.9083,86.63861,38.46472482648344,14.266159,0.13585198224904727,89.8484893865425,0.71320343,16.03119998049776,19.190017700195312,-16.01004,28.72078,-1.6924438,0.7
153,108,110.0237,83.44687,104.809395,121.39215,124.69127,109.23254,132.01392,123.26685,4.9435434,3.047813,141.94916,109.41447,115.23986,161.58997,150.86282,179.36107,150.30838,152.9709,181.70407,162.6028,3.4269705,3.9884503,173.64104,99.85333,203.06076,98.942825,46.56761900568598,25.785667,0.8740225043844367,89.94022409058152,13.852386,22.404591115313693,25.052444458007812,-5.214302,19.881874,5.2161636,0.7
207,132,59.54131,80.70143,73.93982,81.85436,85.663734,48.711185,97.77651,67.27444,106.397995,35.14462,103.46441,63.8732,53.164284,118.34738,107.61408,181.55896,111.54911,136.02069,140.43466,177.67493,142.38661,24.946043,146.35646,54.238304,174.16489,44.886696,19.31934475156511,31.990246,0.8632843579583072,85.23392642231133,3.4012375,16.459895361143282,17.148056030273438,14.39851,11.723915,-6.3770256,0.7
405,353,62.951355,141.601,71.59697,153.64339,79.1527,135.7583,91.62003,143.26897,96.08026,114.523026,93.79791,146.62302,68.76122,167.01471,93.7399,189.88995,96.37516,169.06927,113.795166,182.79344,113.82091,114.78742,118.17816,135.23915,141.21925,137.80524,6.333154730390632,5.842697,0.18329284394089806,84.81085085243916,-3.3540497,14.645035332942768,14.963729858398438,8.645615,7.5557327,5.809868,0.7
405,353,72.54971,142.86945,90.478424,147.53264,95.73093,136.3075,118.43294,143.80762,121.49759,90.90842,127.357285,136.78624,92.54434,168.1254,129.20201,192.15988,129.68677,161.1799,162.16405,187.47298,157.157,84.976166,159.35483,132.92036,186.1205,134.23885,5.616840733377387,6.5619507,0.007663255520891532,88.96017874737858,7.0213776,8.244766628810538,7.9441680908203125,17.92871,5.2525024,19.994629,0.7
405,353,53.726696,144.44635,59.38517,155.28777,70.93995,136.53287,82.310524,150.25089,84.118256,117.18089,88.67696,152.87282,63.072624,170.07788,91.58203,192.2932,89.7491,165.11281,109.30266,179.8297,105.78805,105.44824,108.73592,130.59908,129.78375,132.31622,7.369320084157252,7.9134827,0.06327188275734819,86.44478168278528,-2.621933,4.826183054706604,14.79815673828125,5.658474,11.554779,9.345928,0.7
405,353,52.086132,137.80295,57.07148,150.4929,69.96537,129.89897,84.244156,140.9808,88.82416,103.48283,88.45022,143.66187,55.65258,162.67372,87.717224,187.82104,91.34637,166.80496,108.19647,180.78049,109.19607,118.13928,113.686714,134.60481,139.93535,135.17258,0.3249097606720426,7.9039764,0.08154062276160046,84.17038109428096,-2.6810608,1.205657959741984,16.641952514648438,4.9853477,12.89389,3.5664482,0.7
405,353,54.884735,149.50594,56.729317,161.6904,68.06295,138.79907,75.198105,161.95831,81.54817,118.568344,84.83237,162.43143,59.216114,177.69432,85.20527,197.6749,85.89598,170.40092,105.09236,183.14304,104.6067,115.59914,104.566605,129.46495,123.2686,129.6231,0.8964451688543136,10.706863,0.2993380957009312,89.95496387792694,-0.473114,1.3409316635984254,17.53790283203125,1.8445816,11.333633,4.331379,0.7
405,353,67.49519,150.9885,82.36363,158.72128,86.581795,144.27979,96.99761,157.00061,110.16128,130.99489,109.610695,156.04004,76.73123,171.84059,104.78601,197.15634,107.88231,179.30215,130.48065,192.1044,134.17902,107.03276,132.89595,144.72539,151.24469,144.70944,2.539073504896507,6.7087097,0.23053403384213467,86.22569433788571,0.9605713,0.729174783546739,11.087142944335938,14.868439,4.2181625,9.236038,0.7
405,353,72.7876,186.38239,7.7812486,7.9716153,84.44815,173.07494,96.63746,187.57883,116.90003,170.22498,98.671326,181.5351,59.439526,210.19266,10.885049,6.255981,105.21755,206.63206,120.88483,216.43663,123.95351,150.13318,120.6375,165.59239,144.49895,169.4657,6.57021568572911,13.307449,0.06610228678945973,63.6753041056395,6.0437317,0.24507932666568877,-171.75705289840698,-65.00635,76.6669,-13.348072,0.7
405,353,74.31331,178.0921,78.81801,191.30469,83.524124,169.55556,105.55362,184.80591,108.09708,156.6882,112.57194,184.31087,86.68525,208.74571,118.32503,219.01808,115.45283,209.5726,134.76874,221.6217,134.45677,155.40108,128.96875,175.63004,140.23973,166.52771,38.65405951134694,8.536545,0.5312853638392918,87.77579536130125,0.4950409,5.665734865893036,17.480865478515625,4.5046997,4.7061157,12.371941,0.7
405,353,52.50187,178.11163,58.67982,188.54616,69.444405,165.51796,78.567245,172.58322,80.78191,159.66492,81.33808,175.28941,49.918015,204.66553,12.091899,9.593627,82.86684,200.70879,101.34918,212.6237,90.853065,157.29881,98.37955,167.31747,119.38105,170.71812,19.940098908125705,12.593674,0.8295149795567018,71.06952107776462,-2.706192,9.100500270879365,16.731369018554688,6.177952,10.764584,-2.5838547,0.7
405,353,92.15692,104.0567,104.85771,107.81456,111.905655,96.64187,124.28142,117.57072,127.10908,86.97691,125.6944,117.92441,101.47208,130.55557,125.32364,152.29887,128.67932,136.80946,138.71126,146.73805,145.8084,82.558266,143.39745,99.60568,159.33691,98.39087,10.668574995042817,7.414833,0.13240359971347437,84.93992547589825,-0.3536911,2.8931851313567165,7.46527099609375,12.70079,7.047943,9.315155,0.7
405,353,66.00642,143.05511,74.24025,157.66524,82.93369,135.25574,93.828,146.1874,100.85032,122.87973,100.23244,147.31511,71.284454,167.98477,99.66567,191.95802,102.75847,171.65475,124.25359,181.28069,121.82043,119.06166,122.61274,132.65514,142.34898,132.3122,1.2440109143768012,7.7993774,0.20762656316177197,87.33994494363888,-1.1277161,8.715239057157632,18.509811401367188,8.233833,8.693443,5.278038,0.7
405,353,49.17914,98.29068,58.40207,113.4019,67.05246,98.3058,83.29753,108.26629,89.72165,73.76433,86.698975,108.30518,49.08921,128.33551,87.443085,150.08687,88.71709,126.7924,104.85865,142.38756,111.686844,70.91776,109.3982,93.71911,131.62138,89.02951,17.373342982416247,0.01512146,0.06204039752700852,83.65085311287287,-0.038894653,9.402426142931454,15.103660583496094,9.222931,8.650391,-0.08992767,0.7
405,353,63.454082,103.635574,73.88325,115.848045,79.52828,102.33467,97.82608,117.21342,102.16562,86.27697,102.05031,120.65694,72.20415,141.5568,101.88916,157.7518,104.5483,133.39566,127.28254,150.34311,126.574524,78.663925,125.843575,97.01435,149.57843,97.5222,1.791685078702855,1.3009033,0.31618790042822764,88.20546472657571,-3.4435196,3.3830674147868294,12.862922668457031,10.429165,5.645035,8.750065,0.7
405,353,54.978134,108.71868,61.416046,111.86453,66.16502,101.44751,77.36238,115.02916,87.5977,72.91068,81.61435,114.6276,55.200424,128.65778,79.36723,157.74104,82.6188,138.12021,94.774895,150.25099,104.00121,65.94669,102.81055,96.062454,129.67903,101.8729,5.956966556365586,7.2711716,0.24201625138030014,84.54865713664577,0.40155792,11.250746080671647,6.78143310546875,6.437912,4.7489777,0.22229004,0.7
405,353,67.01205,111.426216,83.67586,119.0874,86.43344,101.13915,102.37545,117.18896,102.9403,84.73304,103.03114,117.94522,80.10188,135.60841,108.46007,159.4129,109.27039,134.26283,119.58205,146.68863,116.061615,77.083,116.580475,99.79428,131.62587,99.214066,0.6868929568727538,10.287064,0.028475770076046958,86.2036321776128,-0.75626373,10.61913244391792,12.804718017578125,16.66381,2.7575836,13.089836,0.7
405,353,32.40532,142.8664,39.17449,159.59961,48.934757,137.36702,56.71968,143.47224,64.851654,122.350105,60.35125,144.26106,34.874336,169.17421,53.265774,189.03198,61.182877,165.21356,71.31338,183.66237,76.2946,121.635666,80.5371,135.70107,100.29523,135.49213,5.197310647168294,5.4993744,0.7608010811204549,88.10709736442841,-0.78881836,21.445564632067004,19.48291015625,6.7691727,9.760265,2.469017,0.7
405,353,61.565075,181.99336,45.613564,129.32443,75.45825,170.2948,96.19112,179.85431,96.86623,150.01614,99.9097,176.37303,75.04953,200.93619,97.51811,213.72429,106.841934,202.71983,112.16821,211.65648,116.04494,140.9291,5.9704967,4.7719364,3.130767,3.3947392,22.734848715881384,11.698563,0.20446609967049512,59.1640950549819,3.4812775,7.302257432275553,-46.81964111328125,-15.951511,29.844688,13.484455,0.7
405,353,85.694855,99.94285,92.37213,107.445656,99.169365,97.36669,123.772,115.40076,130.15964,83.52351,128.17976,118.0958,107.486755,129.89685,130.09247,147.20276,134.25874,125.756325,149.09344,139.4354,150.47716,77.12336,147.74028,93.55146,166.50427,94.4187,1.3741219170294272,2.5761566,0.5502756169553246,87.92955208850563,-2.6950455,0.13177732556000876,8.790885925292969,6.6772766,6.7972336,21.7919,0.7
405,353,68.571884,113.14227,76.498764,113.74566,84.319145,99.26761,99.51255,117.40537,113.23903,71.77934,112.25521,110.55356,82.55235,132.90181,116.12801,154.88646,116.295105,126.314735,134.32513,134.15337,136.03734,76.35826,133.50697,100.738144,152.38042,98.630745,8.06814086073436,13.874664,0.11296469883981253,86.41005786566858,6.8518143,3.173534956362701,7.540718078613281,7.92688,7.820381,13.980469,0.7
405,353,64.90787,101.62822,74.78198,116.881805,80.29468,101.39005,97.84665,114.975006,102.41662,86.593735,98.318954,115.03537,70.98194,144.18118,98.00514,156.74841,100.261765,128.71173,120.06419,143.24521,116.05921,73.7506,117.28801,95.810646,135.65329,93.51426,3.8289338208356725,0.23816681,0.30666451531177796,86.21945815252418,-0.06036377,4.77514595620913,15.372665405273438,9.874115,5.5126953,6.074074,0.7
405,353,69.056335,179.34943,76.40005,189.0468,83.61094,172.19974,95.83455,181.26865,104.116356,160.45264,100.35171,182.91112,68.999916,208.86455,11.843204,6.631939,107.77553,203.40585,118.08525,213.90874,120.018555,152.94391,116.2493,167.62476,137.51903,171.85588,9.434467049765459,7.1496887,0.06540117320378247,65.61067028638652,-1.6424713,0.836603429302599,13.272216796875,7.343712,7.2108917,-0.056419373,0.7
405,353,87.52542,115.62684,5.172478,2.659451,108.14546,95.08367,123.27784,107.299835,126.92452,104.32235,122.95838,109.59468,100.23024,136.65065,123.1986,150.4212,124.660034,127.03946,152.46281,147.79378,3.454472,4.475195,141.18523,92.20189,158.97177,92.274124,46.34773583574316,20.543167,0.49665160180414203,78.86949409678688,-2.2948456,13.912903313046058,-102.69580411911011,-82.35294,102.972984,12.704819,0.7
405,353,42.211254,144.83371,52.717606,153.95967,58.840706,136.57535,72.29494,144.42784,78.254944,111.57721,77.711105,145.64438,52.549,168.1597,76.513466,187.79407,78.5007,168.02806,93.42508,177.93402,97.896034,110.74798,102.3064,129.64745,123.262726,130.91586,0.34348676956174984,8.258362,0.19187344523387484,81.20567049024463,-1.2165375,14.150682300344954,13.255142211914062,10.506351,6.1231003,10.337746,0.7
405,353,48.534473,153.77116,56.007835,160.4335,63.735306,146.67172,78.87936,157.4211,84.58197,138.24857,86.49533,156.73663,62.51667,177.60262,88.66003,202.41576,88.28817,172.45087,107.424164,194.40422,118.13608,127.942184,115.58187,137.89458,142.12224,140.02605,4.564221798435028,7.0994415,0.09661494831970263,79.07238528417794,0.6844635,17.534092524929164,10.212066650390625,7.473362,7.7274704,13.982197,0.7
392,344,86.92062,104.532234,92.70791,115.34328,107.50823,90.224846,130.03593,102.82364,130.34825,75.83683,133.3297,100.70769,101.49034,127.29772,135.39017,147.03337,136.3258,117.0356,151.00975,131.17249,152.51321,74.70833,152.15701,91.989876,176.73836,88.71165,9.12153072254317,14.307388,0.02868711043106087,85.77614616451746,2.1159515,3.0732240514906977,17.964736938476562,5.787285,14.8003235,14.569717,0.7
392,344,86.07025,98.07332,92.296295,106.076126,101.310974,93.020004,114.08359,105.53573,116.9789,81.55686,113.50567,105.110016,85.744576,122.469635,105.36212,146.6253,111.26455,128.6959,124.194595,138.95625,134.73767,75.29011,131.57439,88.99433,146.84203,88.24938,12.196215746537334,5.053314,0.10210218615124145,87.30420731316781,0.4257126,15.937552035060236,10.529464721679688,6.2260437,9.014679,-0.32567596,0.7
392,344,41.170216,91.13572,4.90952,5.03766,57.603073,93.875336,4.951451,4.998779,69.843025,71.60472,69.36028,101.87148,37.983894,129.86198,69.99913,154.27866,66.915146,129.7428,93.18033,147.70815,101.45116,75.779396,97.9457,91.35842,122.29435,91.043076,7.301438744767893,2.7396164,0.8387280623014594,84.4677174386939,-96.8727,12.067011736366268,-87.4678635597229,-36.260696,52.693554,-3.1863213,0.7
392,344,57.215267,101.05772,67.34219,109.227196,73.23667,90.9243,90.45483,106.11803,95.29227,75.9558,93.069695,108.21717,56.083755,127.79953,91.319336,148.06413,93.4569,124.65564,108.97623,138.6519,115.31946,74.00098,111.63107,92.67133,126.0914,86.62911,28.281167551348346,10.133415,0.17446194006836357,89.2107163422649,-2.099144,9.196865016071513,13.236183166503906,10.126926,5.894478,-1.1315117,0.7
392,344,49.782944,99.19353,56.496933,118.13069,76.27714,100.87186,101.22603,108.56058,103.9646,81.54215,100.20462,104.31558,80.285225,141.20393,109.28044,151.39978,107.733475,117.17217,128.44894,134.04765,126.00055,67.7092,127.23776,86.112045,156.8781,88.312225,6.358929188981591,1.6783295,0.01687404639383483,80.53700989511832,4.244995,14.004989323902166,18.097999572753906,6.7139893,19.780205,30.502281,0.7
392,344,52.38822,97.66753,60.11898,106.83061,67.165405,89.34355,85.635826,110.815796,89.75209,79.34984,88.90048,108.55282,55.82926,129.45216,88.994965,150.01073,91.64682,121.46382,107.348465,138.21786,107.76416,76.14505,108.25476,89.9468,125.52341,85.56855,14.610546124938125,8.323975,0.40118875869425785,88.79381374671905,2.2629776,2.9154719042652886,13.3250732421875,7.7307587,7.046425,3.44104,0.7
392,344,63.442345,96.15103,69.06334,105.50974,79.044395,92.37245,87.56401,100.63709,92.87485,94.09784,91.28627,99.025955,57.838486,125.25727,85.33774,147.9561,89.37485,131.251,108.188446,149.26045,116.315155,70.83882,116.6884,92.75606,142.0927,91.9211,7.798810348061892,3.7785797,0.35245056397119545,88.376685859286,1.6111374,10.642639964827751,11.248001098632812,5.6209946,9.981056,-5.603859,0.7
392,344,61.585995,94.836365,67.49468,97.181496,73.23898,84.49742,85.04627,99.64034,89.104126,75.74959,87.33073,100.92595,61.384403,118.263176,84.89874,144.16364,88.318375,115.99312,102.88336,130.86157,105.9617,71.56467,104.65968,86.61796,120.224594,86.87402,2.029270868141978,10.3389435,0.18871428107073274,89.0797980445322,-1.2856064,14.515209132057535,7.5146026611328125,5.9086876,5.744301,-0.20159149,0.7
392,344,51.332954,94.54962,58.13696,103.97081,65.27144,97.013885,72.72126,106.403694,80.667534,80.240906,78.78555,105.62059,47.816032,122.31867,72.85314,149.37422,75.88901,129.86935,88.61637,143.58995,93.00135,78.55435,93.79115,94.38288,108.47069,93.116356,8.788459892182345,2.464264,0.18091433626691722,88.28189213423241,0.78310394,8.551502365389013,8.189056396484375,6.8040047,7.1344795,-3.516922,0.7
405,353,87.78338,97.954636,92.33657,106.77368,101.93038,99.79928,110.146576,105.929214,115.97211,86.13282,115.13339,105.90331,77.66215,127.71307,115.95986,152.78105,116.426346,126.535965,134.46864,141.61615,139.11253,72.06216,133.47835,98.349846,153.12961,92.65605,19.97829995702898,1.8446426,0.391749987298214,89.69885977944044,0.025901794,3.591913922227903,7.896728515625,4.553192,9.593811,-10.121231,0.7
405,353,66.00642,143.05511,74.24025,157.66524,82.93369,135.25574,93.828,146.1874,100.85032,122.87973,100.23244,147.31511,71.284454,167.98477,99.66567,191.95802,102.75847,171.65475,124.25359,181.28069,121.82043,119.06166,122.61274,132.65514,142.34898,132.3122,1.2440109143768012,7.7993774,0.20762656316177197,87.33994494363888,-1.1277161,8.715239057157632,18.509811401367188,8.233833,8.693443,5.278038,0.7
405,353,69.02004,145.69939,79.774994,154.26006,91.28189,138.8071,105.66089,150.9538,106.21834,131.47464,111.37555,151.58073,83.71529,172.30063,113.73665,193.58664,114.006775,171.99687,135.66476,185.11201,130.29463,115.25404,131.6017,134.61963,150.23245,133.19609,0.026439338667231027,6.892288,0.23809239872887056,88.61652583578237,-0.62693787,5.174077127617878,12.006820678710938,10.7549515,11.506897,14.695244,0.7
405,353,49.17914,98.29068,58.40207,113.4019,67.05246,98.3058,83.29753,108.26629,89.72165,73.76433,86.698975,108.30518,49.08921,128.33551,87.443085,150.08687,88.71709,126.7924,104.85865,142.38756,111.686844,70.91776,109.3982,93.71911,131.62138,89.02951,17.373342982416247,0.01512146,0.06204039752700852,83.65085311287287,-0.038894653,9.402426142931454,15.103660583496094,9.222931,8.650391,-0.08992767,0.7
405,353,67.01205,111.426216,83.67586,119.0874,86.43344,101.13915,102.37545,117.18896,102.9403,84.73304,103.03114,117.94522,80.10188,135.60841,108.46007,159.4129,109.27039,134.26283,119.58205,146.68863,116.061615,77.083,116.580475,99.79428,131.62587,99.214066,0.6868929568727538,10.287064,0.028475770076046958,86.2036321776128,-0.75626373,10.61913244391792,12.804718017578125,16.66381,2.7575836,13.089836,0.7
405,353,32.40532,142.8664,39.17449,159.59961,48.934757,137.36702,56.71968,143.47224,64.851654,122.350105,60.35125,144.26106,34.874336,169.17421,53.265774,189.03198,61.182877,165.21356,71.31338,183.66237,76.2946,121.635666,80.5371,135.70107,100.29523,135.49213,5.197310647168294,5.4993744,0.7608010811204549,88.10709736442841,-0.78881836,21.445564632067004,19.48291015625,6.7691727,9.760265,2.469017,0.7
392,344,66.62984,99.75204,76.49482,105.6625,83.452484,94.847206,92.18489,110.48802,98.54046,69.15342,95.53581,108.60214,63.713608,132.09781,94.89384,148.8844,95.46059,130.38756,116.226036,147.14403,122.57708,70.73621,120.771645,88.646996,139.14423,85.58253,14.221040264286884,4.904831,0.02178871340670363,86.46970732902486,1.8858795,2.2631751356613847,8.362876892089844,9.864983,6.9576645,-2.9162292,0.7
405,353,83.27474,168.48679,94.78195,183.58527,100.34473,160.78302,115.14647,173.56421,116.70743,154.45807,119.8042,177.00679,79.46856,195.42302,58.357544,105.85674,119.06537,200.21164,138.89629,210.91989,137.94875,151.11966,134.51593,166.18948,151.9778,165.37749,1.7546190583614418,7.703766,0.042364175314371866,54.77845329709562,-3.4425812,11.722465275677038,18.950363159179688,11.50721,5.5627747,-3.8061829,0.7
405,353,75.0321,111.39962,84.71231,119.41918,93.73262,100.64735,110.06169,121.00186,116.6489,95.1983,116.42153,120.69932,89.81158,144.08168,116.066925,158.0197,118.23862,140.2186,138.2474,150.38548,140.70787,80.666824,138.03537,101.38376,155.01762,99.60486,8.001160182975482,10.752274,0.17335253169582276,89.20768576696821,0.30254364,2.268234212669327,13.395698547363281,9.680214,9.020309,14.77948,0.7
405,353,68.571884,113.14227,76.498764,113.74566,84.319145,99.26761,99.51255,117.40537,113.23903,71.77934,112.25521,110.55356,82.55235,132.90181,116.12801,154.88646,116.295105,126.314735,134.32513,134.15337,136.03734,76.35826,133.50697,100.738144,152.38042,98.630745,8.06814086073436,13.874664,0.11296469883981253,86.41005786566858,6.8518143,3.173534956362701,7.540718078613281,7.92688,7.820381,13.980469,0.7
405,353,42.211254,144.83371,52.717606,153.95967,58.840706,136.57535,72.29494,144.42784,78.254944,111.57721,77.711105,145.64438,52.549,168.1597,76.513466,187.79407,78.5007,168.02806,93.42508,177.93402,97.896034,110.74798,102.3064,129.64745,123.262726,130.91586,0.34348676956174984,8.258362,0.19187344523387484,81.20567049024463,-1.2165375,14.150682300344954,13.255142211914062,10.506351,6.1231003,10.337746,0.7
392,344,78.92765,154.70782,95.13585,154.11906,97.06457,136.37827,109.80281,155.68132,121.05345,137.00098,119.81413,154.43785,94.760345,172.0542,120.096405,192.351,121.14737,174.36517,139.1486,181.31786,139.72932,114.293816,139.28246,133.65907,153.38025,130.74242,12.18528617332089,18.32956,0.11496294588338052,89.41251204214682,1.2434692,6.81095969549267,8.576019287109375,16.208199,1.9287186,15.832695,0.7
392,344,103.81876,143.16727,105.537994,137.99983,122.18439,126.38041,125.37804,136.26108,107.78828,128.33127,126.52868,153.72806,121.421776,168.33519,124.929825,183.40822,134.1564,170.6571,139.33908,170.07002,55.804016,70.11369,159.0729,86.930275,193.95078,94.712715,52.46461341213876,16.786858,1.3961542367462503,79.73103421872443,-17.46698,34.627894424824596,3.2259979248046875,1.7192307,16.646393,17.603012,0.7
392,344,77.487404,155.08896,80.03807,157.41183,85.22403,149.63672,9.543876,6.7725215,102.58441,151.7504,102.03038,168.09279,77.51493,174.62354,105.150795,205.7112,107.20623,183.41188,117.43703,195.97057,121.04686,155.37318,110.207504,157.05615,126.339836,155.91634,9.122723836032492,5.45224,0.9414566310080955,84.21735252995101,-161.32027,3.7192147873450807,5.0489959716796875,2.5506668,5.185959,0.027526855,0.7
392,344,72.6597,144.37514,85.07857,154.00931,94.263,136.03024,102.63708,152.32317,112.115036,124.86123,109.718796,150.35623,81.496735,169.74652,113.72729,194.03922,114.59512,169.21855,134.78947,183.82927,134.6476,114.742546,136.22054,136.81401,152.72662,133.76532,10.346989704329602,8.344894,0.26420968612592266,83.01359378859156,1.9669342,4.497387398821402,13.806610107421875,12.418869,9.184433,8.837036,0.7
392,344,97.83387,96.53283,105.94243,101.42738,112.16737,88.894,124.24836,100.02261,125.666466,77.2451,126.76632,98.984024,96.84106,125.95685,124.76348,151.07388,127.60721,118.46589,141.54398,134.35332,145.8,75.81097,144.61925,92.018555,169.93008,90.397995,7.821523595961722,7.638832,0.011173096820488504,88.0471509763856,1.0385895,17.001893537569472,8.713973999023438,8.108559,6.224945,-0.9928131,0.7
392,344,66.33096,136.23831,76.54647,156.70432,81.67582,137.23584,97.811615,158.01863,98.421364,121.4866,101.83851,160.09581,73.44437,180.34917,104.34137,196.12498,106.937546,169.78607,124.78176,178.55919,123.59537,100.183945,124.04671,133.1766,147.86989,131.53694,3.0700124398693163,0.9975281,0.4155665739971578,86.95411142199484,-2.077179,4.45141156202974,19.967239379882812,10.2155075,5.1293488,7.1134033,0.7
392,344,77.42546,144.99551,88.852234,161.5895,94.923935,127.27338,115.47394,157.80109,109.351456,130.56702,117.67908,157.21103,91.408516,189.00824,120.72426,196.67113,118.346924,181.54204,125.46666,187.84946,132.5788,124.215965,5.2782435,4.458605,4.438259,3.6451914,37.70198115319885,17.722137,0.32322822252596406,61.17330179011455,0.5900574,1.9143305176002485,25.455047607421875,11.426773,6.071701,13.983055,0.7
183,130,42.176437,81.786575,58.522934,101.83339,73.875626,66.973236,89.698845,94.399506,95.865395,54.21532,96.77912,94.64513,57.268646,129.56264,104.69267,188.20203,103.94743,145.73955,146.09683,194.36449,129.5764,40.522503,132.78397,62.667458,160.83652,61.197227,3.1291415395454436,14.813339,0.1050473833643093,89.06262542962662,-0.24562073,20.495113311441273,27.45348358154297,16.346497,15.352692,15.092209,0.8
96,66,50.77723,82.61714,65.91242,105.47086,84.42544,74.587875,112.2959,104.99171,121.50779,64.25928,119.8078,104.00854,65.64535,132.9961,123.89724,192.77518,126.408325,145.11774,154.67622,170.86409,163.58014,38.377434,158.5263,75.89594,190.31519,72.66425,9.649649567807344,8.029266,0.16128312181477655,85.04072992457678,0.98316956,6.896837371485546,26.86835479736328,15.135193,18.513016,14.868118,0.8
143,131,82.98148,58.318104,91.72379,80.28987,117.613785,54.007126,143.84846,71.276665,3.5534859,1.9587319,158.28831,57.790253,94.697105,113.30693,145.30762,156.25844,153.33052,98.255035,173.15807,139.95482,188.21274,47.1912,187.53452,57.042446,215.35516,53.757206,15.952866237392684,4.310978,0.11114999792384794,87.67288880904206,13.486412,14.44194553995824,24.12725830078125,8.74231,25.889992,11.715622,0.8
93,70,49.27603,98.823204,66.76029,107.67736,81.065605,92.52053,107.58098,115.201065,119.38683,78.66162,13.713461,11.668874,75.78618,141.05377,126.80305,196.9345,126.70058,138.35445,152.43648,178.62018,151.28821,62.956352,150.30547,109.00857,187.19444,105.69286,4.567340431097904,6.3026733,0.07118890462416438,60.352774108886614,103.53219,50.234642195221014,12.0054931640625,17.48426,14.305313,26.510147,0.8
