width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,quality
200,132,32.56986,82.27737,112.197136,85.02935,144.79587,77.216095,166.97955,80.69514,117.06114,113.35035,128.08313,107.15659,134.70569,143.6518,115.76121,169.65456,84.279625,131.20221,70.62933,84.45085,120.804115,39.8774,58.422638,47.258316,25.719755,14.529505,9.395484924316406,4.864006,0.4897718050665826,13.650291,38.059475,28.899498,37.192535,0.7
409,345,73.16818,94.00802,111.835,92.68918,128.91946,90.96745,144.08467,91.050156,108.93449,124.16646,125.34081,112.756294,116.503204,138.7926,96.84536,151.67021,78.381,136.09375,75.13664,116.782074,123.03232,75.69907,82.47088,72.86434,73.35198,44.875088,4.679588317871094,2.9005127,0.05216704863640298,3.2443542,1.9684601,7.384384,43.917732,0.7
409,345,59.908146,121.06253,87.16819,119.35399,97.00529,118.11788,133.38472,121.784485,87.85262,147.89348,111.00196,135.4844,112.09118,161.32945,99.78154,177.33931,77.03312,158.39177,68.14839,134.67561,103.98597,94.89002,72.526825,109.14221,62.11583,94.17001,5.375144958496094,0.684433,0.10143631249319218,8.8847275,8.240246,13.217865,25.533401,0.7
409,345,56.56116,116.79358,97.844734,117.855194,96.65295,114.84359,120.85257,115.791626,96.05265,149.18782,109.459435,139.13939,105.445,163.77448,91.63905,176.37222,72.03518,155.87605,64.82512,135.11258,86.54302,78.83908,51.809456,88.756775,39.943417,76.56355,4.013557434082031,1.7920837,0.1395577602381628,7.21006,8.263958,14.075241,46.355804,0.7
409,345,40.551197,123.71912,87.55989,125.367,101.503136,123.43642,140.78036,124.433395,88.187195,155.76752,103.11412,145.56657,104.86068,171.92088,87.557755,183.7132,60.96662,167.60115,56.183403,144.49265,103.7826,109.08523,70.85006,99.52907,94.869774,78.6898,2.6448593139648438,0.6273041,0.08779901126455458,4.7832184,15.632206,11.274872,44.963577,0.7
409,345,59.32332,126.87555,104.54482,130.00237,126.8658,127.725716,147.48796,130.19727,100.56938,165.95801,116.16486,153.46425,111.6344,178.02617,98.81051,189.83478,84.06128,166.24467,83.81578,142.50644,123.106476,98.55135,75.174416,96.88391,67.92679,81.83945,5.598365783691406,3.975441,0.5109662938096784,0.24549866,24.492462,23.451569,45.622528,0.7
409,345,77.089096,160.66788,101.41574,161.08087,126.796425,159.88211,144.25705,165.05673,102.3475,193.46777,117.02849,194.94582,111.17984,207.65375,100.80833,212.96837,89.136055,198.90979,88.474,177.48557,123.42835,137.5576,84.94931,131.47798,69.97773,130.45242,6.769683837890625,0.9317627,0.6563518167567959,0.66205597,11.384903,15.982208,46.007584,0.7
409,345,82.79752,149.53348,109.661934,152.12451,116.73059,150.1441,130.78578,151.86317,106.667076,179.28708,115.04409,166.65103,113.6554,193.73822,101.75426,210.87471,85.77218,193.5604,77.93514,169.12524,118.725266,125.37506,97.57611,126.24693,78.00445,107.41591,4.3101043701171875,2.9948578,0.14515488202255422,7.837036,-4.862381,10.161835,42.87831,0.7
409,345,70.95711,148.94946,103.3865,152.18915,122.174706,150.56607,143.46982,152.97942,103.38608,173.6573,111.81514,167.45961,109.35696,196.00316,100.168686,212.34698,83.444916,191.98305,77.807556,167.08424,115.51609,132.0387,86.89145,139.13312,76.17733,132.90703,5.6530303955078125,0.0004196167,0.44702809372695185,5.6373596,6.8504486,6.573059,27.951126,0.7
409,345,72.333115,91.787674,117.07404,90.04973,131.61072,88.6519,144.03587,89.270966,116.54175,115.5172,134.3932,109.096146,133.617,132.05206,121.84945,146.69841,101.09267,132.51523,92.780365,112.4249,125.63465,65.85742,97.82322,68.65861,87.63268,48.121758,3.9145355224609375,0.5322952,0.19464911085572234,8.312302,20.44725,3.0923004,43.76629,0.7
409,345,54.337406,93.04754,106.9569,89.38242,134.25151,90.82106,159.37555,92.52413,108.30093,124.32721,127.90931,108.00719,132.40334,134.62993,114.198006,147.56348,88.12928,132.8054,79.85889,110.149475,128.58665,71.19459,65.149315,68.13109,56.59609,35.75397,5.368186950683594,1.3440247,0.45875682778534466,8.270393,25.52148,14.177734,42.018387,0.7
409,345,60.597454,120.172485,87.78085,123.43141,113.43592,125.12715,126.64315,125.47903,89.6671,151.81744,103.4671,144.34743,95.736824,166.07793,84.891174,178.93416,72.10597,165.34277,67.64912,147.0007,108.26322,104.5268,82.32302,97.9144,74.25555,86.55916,7.002281188964844,1.8862457,0.033215256364346635,4.456856,7.0516624,4.816742,49.086304,0.7
451,338,88.532715,89.981926,109.04688,93.26837,122.63835,90.35756,130.22148,93.16777,106.333115,119.297295,120.16116,113.748985,113.37993,135.63672,101.511086,147.1696,89.761116,132.31511,90.45889,111.52505,116.99202,72.643234,100.37527,77.563194,96.7233,65.165184,6.096656799316406,2.713768,0.07481837160914562,-0.6977768,1.926178,7.7722473,33.961853,0.7
451,338,117.042175,88.99869,136.9617,88.589645,143.90265,86.66819,158.22092,89.387665,139.79266,116.56872,153.01808,110.929504,152.4909,137.16019,140.33502,152.47556,124.74219,136.79791,120.11625,119.68845,140.56274,71.917725,126.528305,73.697296,123.712456,65.198166,3.4857101440429688,2.8309631,0.21689786980330295,4.6259384,3.0740738,-3.1197357,45.991158,0.7
451,338,84.57974,89.47276,107.79583,92.708694,118.668686,88.84582,128.21503,90.76404,105.76259,109.537315,115.75265,106.55161,114.288666,136.8439,102.852104,151.70403,89.54254,129.04076,88.5097,107.12802,111.265335,67.16885,85.06924,68.687935,78.18141,61.12955,5.154151916503906,2.0332413,0.5989545044270452,1.0328445,3.9299545,2.4092941,38.440086,0.7
451,338,59.452663,92.70514,83.42667,90.35077,93.96655,84.67841,104.04128,87.68614,81.95029,118.85248,98.187614,112.36969,94.213844,134.74069,82.74269,148.80644,64.058914,131.64407,59.546234,106.27893,88.77475,75.093506,65.47384,68.85554,49.613106,54.16262,10.691352844238281,1.4763794,0.04754041888682914,4.51268,0.09357071,12.573547,37.423393,0.7
409,345,70.95711,148.94946,103.3865,152.18915,122.174706,150.56607,143.46982,152.97942,103.38608,173.6573,111.81514,167.45961,109.35696,196.00316,100.168686,212.34698,83.444916,191.98305,77.807556,167.08424,115.51609,132.0387,86.89145,139.13312,76.17733,132.90703,5.6530303955078125,0.0004196167,0.44702809372695185,5.6373596,6.8504486,6.573059,27.951126,0.7
409,345,55.52451,98.39757,98.13025,95.29375,121.64941,92.03391,139.63904,92.107666,102.70896,134.90631,120.34908,116.11598,122.693634,141.19678,110.604576,159.22969,88.08688,141.84305,80.165085,116.7578,119.71652,68.07759,89.83396,74.146774,81.97536,57.897312,9.549736022949219,4.5787125,0.5593257055271144,7.9217987,24.640575,18.148514,42.611023,0.7
451,338,81.93225,86.62999,126.11737,93.72259,152.01129,89.23461,155.15475,90.10129,129.00545,124.10071,147.37378,107.75582,140.98477,132.98009,131.63084,146.12143,115.511185,135.24474,108.51135,111.49177,155.12474,71.324066,117.27044,81.60852,97.371544,52.183197,7.9592742919921875,2.8880768,0.3759997269405462,6.999832,26.579102,12.60894,29.883247,0.7
409,345,54.337406,93.04754,106.9569,89.38242,134.25151,90.82106,159.37555,92.52413,108.30093,124.32721,127.90931,108.00719,132.40334,134.62993,114.198006,147.56348,88.12928,132.8054,79.85889,110.149475,128.58665,71.19459,65.149315,68.13109,56.59609,35.75397,5.368186950683594,1.3440247,0.45875682778534466,8.270393,25.52148,14.177734,42.018387,0.7
451,338,79.024124,88.31994,100.72264,88.25859,123.80477,86.65822,141.64761,88.74776,97.10705,118.04297,111.951,111.8844,104.7283,134.75537,92.47864,150.11023,78.45969,138.88618,75.357445,122.67334,117.721504,70.4337,80.49478,66.94537,61.276047,48.73509,2.6758193969726562,3.615593,0.07396800031326711,3.1022415,-3.6666794,-4.630371,55.727966,0.7
451,338,63.4223,89.322395,86.35944,90.9297,103.760254,87.44474,113.62932,88.79306,85.88292,118.68526,105.27005,110.543655,101.85584,131.52151,95.98961,148.27792,79.72461,139.29541,73.227974,123.79497,98.44202,83.21335,70.80851,76.404366,65.887566,70.186386,4.0142974853515625,0.47652435,0.1122859425609295,6.4966354,9.8056755,-5.1097107,47.390602,0.7
451,338,111.378296,132.26434,133.14966,136.49852,141.80762,132.32625,155.1828,134.85011,130.74146,166.74321,140.95253,154.19852,137.63141,180.79149,127.594574,196.77808,117.23256,176.09561,116.26888,152.7328,136.11789,111.72021,114.74274,106.73711,95.215904,99.22416,6.7580413818359375,2.4082031,0.004673668635953199,0.96367645,4.890587,14.0104065,45.995697,0.7
451,338,124.38526,132.04858,146.32681,135.84488,157.852,132.71794,180.09055,136.42026,147.40948,169.64879,156.40567,158.53337,155.52682,185.09683,146.15446,195.07542,129.31792,178.14832,124.69725,150.34166,149.12947,113.02489,134.21823,117.31171,129.37537,108.108116,7.4986114501953125,1.0826721,0.3285327866090191,4.6206665,0.31198883,19.307129,33.029953,0.7
451,338,128.88835,132.03291,154.47714,128.5976,164.51921,124.398865,177.98428,128.84326,151.98619,158.13524,164.52702,158.74576,157.91438,182.75414,145.30733,193.07588,137.421,174.11555,139.5059,150.27412,171.60526,99.930374,156.3107,93.13903,144.87518,77.0595,8.138595581054688,2.4909515,0.16671954040664372,-2.0849,10.617554,7.8611145,57.135094,0.7
451,338,131.47472,90.83826,155.0834,87.055565,168.46295,87.07283,176.849,89.514,156.64722,111.536995,167.44208,107.833084,160.10992,132.55103,148.97507,139.60037,141.45747,125.85176,141.07741,107.843506,165.40266,66.681725,147.61116,68.09174,148.82706,48.35022,6.2238616943359375,1.5638123,0.15680246160556355,0.38006592,9.602692,3.693489,39.751762,0.7
82,59,82.73286,79.5853,133.33112,82.973694,159.57944,73.92434,195.2811,82.25869,135.04436,125.81782,168.0336,108.25602,163.21642,158.04427,138.66977,183.49231,104.00678,152.61829,104.109955,93.29593,169.68674,35.25658,97.6911,38.269096,84.98639,7.0463495,11.722747802734375,1.7132416,0.2580099222997213,-0.1031723,21.377098,32.52189,55.026833,0.8
80,49,36.495155,96.229095,122.3732,98.15752,145.71855,86.9429,194.36487,96.067444,127.421196,167.64442,153.08348,149.47974,139.2414,185.87413,115.87359,203.78471,86.0083,169.72952,70.22185,119.44603,130.7404,48.530407,51.02106,43.935524,21.972284,12.014837,14.812667846679688,5.0479965,0.8363058117442017,15.786453,33.726692,48.198395,75.510506,0.8
51,42,44.62388,83.01627,113.156265,89.22398,162.9545,80.76004,189.54823,86.73935,114.013275,167.24521,159.92041,117.21664,153.10915,174.0987,126.41858,202.35124,78.4356,170.65196,61.86884,112.31974,146.16876,40.27344,85.33746,49.2277,57.19967,8.294989,12.187019348144531,0.8570099,1.0955904628128859,16.566761,17.24496,54.92547,63.09204,0.8
155,131,33.503345,100.30704,106.62416,106.15086,102.70926,100.39577,140.61165,102.70022,94.83599,150.72818,130.04141,146.80504,116.33596,182.22878,93.78256,189.8482,63.023533,164.38736,61.1922,125.374176,97.441536,69.29995,62.594124,74.746216,60.835022,31.537766,8.148277282714844,11.78817,0.17824366936407698,1.8313332,27.688854,25.354004,50.62796,0.8
61,57,24.716986,93.54353,86.335686,92.82289,121.0207,88.68228,165.09871,85.95709,94.41095,154.95667,125.647575,129.05493,118.905975,169.79245,90.75771,186.5299,63.888237,158.32205,56.905922,111.89335,123.491066,55.293304,81.79394,47.818096,76.33666,19.790415,11.72705078125,8.075264,0.9713234418237113,6.982315,32.188934,43.063316,64.07526,0.8
106,87,56.620335,84.396774,111.407326,91.61294,135.93492,89.20919,161.73431,91.2429,111.708115,146.1427,150.12411,122.23157,138.36469,166.76228,112.940956,188.18927,78.1586,161.90416,69.63562,118.777176,135.21716,52.802933,97.60056,54.791237,78.94126,26.7607,9.437355041503906,0.30078888,0.2963522792669737,8.52298,13.0152855,27.365524,63.98594,0.8
70,65,54.659042,83.95205,140.45074,80.31856,141.94582,78.78501,174.37863,80.18374,145.58286,129.83803,158.08296,133.92108,163.94917,154.15628,139.53488,164.27289,100.25748,143.63986,88.92846,113.93795,131.31322,43.786247,68.69289,43.619263,39.967415,13.424557,6.284416198730469,5.1321106,0.42396830746264214,11.329018,34.269417,15.900078,70.31869,0.8
168,147,52.96795,82.06428,125.73527,79.983284,156.52058,79.215485,188.99223,81.89644,128.8288,125.36072,165.73889,116.2866,166.53464,152.0275,132.23561,171.692,94.109314,145.40372,82.25151,100.21613,145.60461,48.235085,84.87039,34.600166,64.40762,7.070264,4.7619476318359375,3.0935287,0.020957502549752705,11.857803,29.283562,25.144585,65.61597,0.8
61,54,33.6081,83.92849,112.31233,90.1707,153.72813,78.324356,195.23033,83.39608,105.14245,131.29405,142.59601,120.15529,132.18513,151.33188,107.23275,174.67017,76.30636,149.31845,62.532158,120.76941,153.32645,49.553764,81.2055,63.552917,69.25447,31.12196,12.43157958984375,7.1698837,0.03874921225067096,13.7742,28.924057,10.524643,57.21649,0.8
119,99,69.75916,85.908325,121.3257,87.582375,145.38614,84.52634,177.85481,88.52429,116.03247,140.10219,142.43146,128.70406,145.34712,165.1263,119.38577,183.62003,89.39981,161.53873,79.282425,125.905914,130.63474,48.983788,101.119835,55.033783,79.06395,24.253006,5.672004699707031,5.293228,0.20938599698200955,10.117386,9.523262,14.196274,70.87213,0.8
92,69,63.86197,83.4866,134.13454,76.513695,133.88919,70.86656,193.06956,77.05996,131.3152,142.95273,159.51172,127.93179,166.56653,173.59357,133.60765,194.44193,93.6068,162.57874,89.531975,118.31877,124.72768,24.315603,65.64868,30.817795,38.938866,7.75109,13.166305541992188,2.819336,0.2902320822714701,4.0748215,25.670006,24.633957,87.50098,0.8
63,49,69.23292,74.326035,143.77884,74.79074,161.3719,73.614746,178.54497,78.9362,146.92044,131.72568,172.27513,117.84852,165.62082,163.30286,125.79747,183.4001,93.44917,156.33945,88.170746,113.75639,150.0734,34.747562,107.874214,46.680817,77.45546,19.389853,7.038543701171875,3.1416016,0.021434639868490812,5.278427,18.937828,17.969284,67.07558,0.8
69,47,68.44768,70.61797,131.51833,68.59627,164.03503,60.90564,174.36226,63.702106,128.6168,122.869705,155.02032,108.0212,149.50905,153.8682,126.50324,188.08629,92.59552,138.52914,88.523674,81.888756,149.52269,25.286728,93.26673,33.437176,73.31896,12.617895,14.606494903564453,2.9015198,0.167045884365706,4.071846,20.075996,40.98095,48.45158,0.8
188,124,66.83879,99.72871,4.3826957,4.207691,137.23488,97.65309,158.83398,94.43464,107.482895,173.11697,131.77554,161.07124,132.539,202.11578,113.7643,217.04277,78.51451,192.22542,68.6902,134.7406,122.75437,70.40138,91.24888,67.04385,79.001724,47.108097,5.675013224283859,103.1002,3.459703768246416,9.82431,1.8514099,38.376373,67.69675,0.8
66,58,21.022387,86.88122,77.71878,88.72505,103.213356,82.032196,132.26782,79.81796,67.63031,139.40643,109.44718,117.44096,102.97003,164.62355,69.77893,185.76376,31.88024,158.2311,20.855644,115.268295,91.85924,39.70781,32.58204,52.610073,13.562772,17.83705,13.756111145019531,10.08847,0.11353046340253314,11.024595,-0.16674232,24.138138,62.658222,0.8
87,72,44.758247,128.56433,112.563736,140.5437,138.91644,139.38385,151.73044,144.86108,113.365746,176.56912,144.85326,170.69644,132.35301,201.54994,111.30951,211.28023,82.09779,191.0918,68.74755,157.38295,119.78941,104.07129,84.95201,97.422714,61.71674,72.29424,19.547821044921875,0.8020096,0.03630486212201545,13.350243,23.989304,19.186172,59.960236,0.8
71,44,51.911648,84.0924,101.48761,82.16598,127.231804,73.19667,154.82343,74.076515,97.01437,139.39859,128.06004,111.08264,117.52114,167.80324,91.14623,199.20656,68.75345,163.52005,62.504627,121.31966,123.43228,46.76076,56.991978,48.547386,53.39891,34.550293,18.985191345214844,4.473236,0.044729077261871586,6.2488213,10.592979,18.078934,72.77227,0.8
105,75,45.381668,92.46884,106.3446,95.64272,129.92795,83.741234,149.18019,92.53096,102.273125,185.03351,143.22,119.1186,130.43752,197.91481,5.6317234,2.6885102,72.73074,197.8501,67.19513,137.52666,103.96592,40.92656,75.57385,47.23322,55.022232,6.5348983,14.709396362304688,4.071472,0.5663965658724208,5.535614,21.813461,47.50685,90.29344,0.8
152,144,74.205795,93.22507,131.3599,87.579124,154.44794,87.228645,178.02242,89.59145,126.77114,143.8078,150.34259,143.18605,141.50397,182.11092,120.58263,200.8964,99.9234,169.42369,99.12427,125.28443,151.79677,52.511814,105.16463,59.65397,94.56129,49.03163,8.008750915527344,4.5887527,0.01754400566398684,0.7991333,24.918472,18.523369,65.63046,0.8
192,152,63.13646,94.75297,126.772354,97.57491,177.95862,93.06033,195.12991,96.63389,131.54224,138.84015,160.45009,122.399475,152.86586,171.67249,128.1961,195.92996,96.95029,164.3243,87.91861,126.960304,155.14072,49.1009,95.00721,68.43869,81.89148,52.048195,6.395500183105469,4.769882,0.2736212014100685,9.031677,24.78215,11.879845,58.521614,0.8
77,48,73.063866,119.952934,148.51369,128.15521,154.21332,121.8999,197.4696,139.52667,141.84174,176.55453,167.46664,172.18471,156.68297,203.67691,130.70685,218.32526,102.19664,198.89713,96.57078,157.06499,180.56941,85.938934,118.05571,51.62088,92.75203,24.096678,25.82904815673828,6.6719513,0.13018125586088436,5.625862,23.506912,19.489548,105.44411,0.8
86,54,44.87277,103.45724,118.575714,108.13369,122.42993,100.697365,155.97404,107.09833,117.42695,159.67111,146.37552,151.96663,146.99991,195.99878,121.20324,216.61671,94.82216,199.53104,89.161736,161.8822,116.37377,61.286705,63.261215,23.075356,55.67851,6.2940183,11.077415466308594,1.1487656,0.0967300974214651,5.6604233,44.288967,-2.21109,138.80685,0.8
95,47,78.514786,109.82997,112.51611,115.89323,119.61347,110.248535,169.55927,115.1187,108.01591,184.28348,128.9279,166.46796,116.81482,202.1814,94.76712,217.67743,76.179276,186.49371,75.5273,143.80641,125.772865,72.02677,88.65776,63.389183,83.92972,28.366291,10.933418273925781,4.500206,0.90775251048302,0.65197754,-2.9874878,40.477066,80.41723,0.8
49,43,69.91002,97.09003,144.73828,100.31162,170.05858,95.90466,170.01965,96.8468,145.93697,144.12863,184.25258,151.0684,147.7225,180.5175,134.71516,191.93835,95.099915,172.67484,93.2876,120.44858,192.76901,53.425117,110.94249,56.100536,90.16136,7.155404,5.546684265136719,1.1986847,0.10742714244607132,1.8123169,23.377579,23.680054,64.34804,0.8
87,57,76.48875,95.27046,148.54187,101.57234,153.74672,94.613235,211.02544,96.1574,158.79326,148.28857,179.71643,133.16624,175.20694,176.20761,147.89137,210.94566,124.01503,183.76907,122.395805,141.9558,136.04443,62.054585,88.73609,56.0375,69.87044,29.487087,9.337974548339844,10.251389,0.24797234027069248,1.6192245,45.90706,6.332779,85.9183,0.8
69,72,71.040085,76.453354,123.379486,75.143074,169.5402,65.22203,189.52507,67.96425,130.99628,122.21026,167.56491,101.85022,159.53198,143.20769,132.21468,168.01843,89.601585,143.02534,76.62461,109.832375,165.24344,30.24678,104.95004,47.874084,96.27807,11.71703,18.41014862060547,7.616791,0.04048351967917574,12.9769745,5.584526,12.377884,61.95829,0.8
46,26,64.48793,80.087845,112.86568,87.58382,165.92737,85.41126,171.59543,88.6939,117.75442,178.46823,161.00168,155.92331,146.35608,202.49916,116.88882,214.62141,93.328995,186.96304,72.68016,133.00026,160.76006,19.950401,92.027,45.196682,75.41683,8.203115,10.778610229492188,4.8887405,1.5167833264580781,20.648834,8.19223,45.46797,87.80357,0.8
43,29,93.98587,94.02882,136.24573,94.16032,176.13365,76.84715,188.13411,85.9868,132.61383,144.65755,163.00223,131.36722,151.54735,160.1823,131.84021,172.08372,99.71921,155.69136,91.38724,144.9125,183.82095,50.06528,131.87822,54.96227,114.14961,32.04991,25.355178833007812,3.631897,0.8452276110732064,8.33197,-2.5986328,-0.2549591,89.95024,0.8
105,64,69.87202,68.326645,114.84147,73.193016,144.60954,65.59807,155.86163,63.38553,118.6062,124.487404,142.12764,105.138695,139.67677,148.62411,120.79329,172.23744,88.17981,136.74022,71.20041,96.05714,142.89061,15.275499,102.626175,26.241726,92.0535,4.9800286,12.536064147949219,3.7647324,0.07598851326204414,16.9794,1.328392,28.430267,69.815414,0.8
141,81,24.779667,100.94953,108.27107,98.153244,149.51434,91.18798,177.22209,95.974144,109.18692,162.69568,147.2071,142.01141,131.85107,185.35527,103.93747,201.74678,76.40877,178.79646,67.927216,139.85223,141.77094,40.042137,80.9386,29.820087,47.404255,4.841247,11.940650939941406,0.9158478,0.6382000153138192,8.481552,43.14755,22.843445,110.03215,0.8
98,128,32.526802,92.9776,122.191666,94.512314,151.11972,81.69367,185.33762,83.7493,120.01818,138.04997,165.49829,130.75156,141.72723,168.00426,105.69039,189.18063,65.3705,165.01439,59.257896,124.05731,146.57375,51.203487,55.22448,51.149193,50.465572,19.979755,22.04694366455078,2.1734848,0.17906361005595128,6.112602,26.731094,13.9926605,72.90812,0.8
80,120,66.850555,53.865692,142.621,57.22164,183.1795,54.543003,212.85968,56.159397,148.43417,93.48402,179.89505,84.53843,172.76938,114.57955,132.88686,129.79102,105.25256,114.34371,91.496765,93.28192,174.19363,35.056984,109.94695,33.501263,93.203285,17.16866,4.972343444824219,5.8131714,0.07014464810396437,13.755798,24.64621,0.20209503,59.78066,0.8
140,102,44.723118,112.241425,106.50068,106.16377,135.20692,105.87831,151.64816,106.80091,116.38899,144.9785,126.47543,139.78981,137.36052,172.86513,114.94159,191.72862,91.588356,167.08842,79.76894,132.00664,128.76537,74.912445,95.8424,71.88829,80.74422,37.861675,8.940635681152344,9.888313,0.14363212836465022,11.819412,35.045826,12.971863,60.118347,0.8
123,78,34.935802,102.4321,92.86612,104.00112,112.6801,97.11892,136.08409,101.665695,96.15325,140.48776,121.90045,133.62943,113.00383,162.65366,91.46141,173.08734,71.830696,159.83261,64.46615,131.71602,103.821915,66.43764,68.619606,79.83432,52.501648,67.20354,8.371078491210938,3.2871323,0.11230841738131159,7.3645477,29.530346,8.771744,51.8817,0.8
100,58,29.724586,82.26363,104.2607,79.79727,169.83678,60.64837,200.09967,66.80716,108.53684,149.55043,142.60548,127.64977,136.88773,184.71649,103.4184,214.55655,72.42898,186.99681,68.607185,119.48521,161.76685,6.9448524,92.52323,23.287985,80.29404,5.1864266,34.605377197265625,4.276146,0.07172191225260405,3.8217926,38.8826,30.065224,96.19722,0.8
174,144,68.13644,58.20087,162.55853,58.337803,180.28839,49.96573,198.29651,52.272457,160.50305,111.68283,190.27756,106.83095,182.45871,140.13345,153.60591,155.8325,123.299805,120.292755,112.15162,82.809654,175.20566,24.094063,113.81065,32.14587,109.5867,7.6048846,14.300487518310547,2.055481,0.19468308329096695,11.148186,44.015182,28.873177,50.663784,0.8
108,96,78.257385,93.475075,161.67992,109.65653,162.54773,101.1403,202.58647,97.21334,154.36426,149.88478,188.2281,151.03108,176.03456,181.07486,148.84604,193.30725,115.03218,169.21451,109.17384,121.73379,161.578,68.751945,101.27764,60.283073,98.94264,22.901638,20.108413696289062,7.3156586,0.06587980587329845,5.8583374,30.916458,28.150993,61.450714,0.8
57,41,66.054565,120.72228,120.67135,121.55785,128.98831,112.96098,168.77693,119.90334,121.496155,145.85223,140.12814,139.99709,141.97961,166.6127,114.61696,184.60626,91.66017,168.62845,87.764046,141.5458,138.22482,90.634186,106.67618,76.25851,102.32231,60.342056,11.650260925292969,0.8248062,0.3824068076087904,3.8961258,21.70948,4.306427,65.2873,0.8
149,103,39.444,114.47433,111.41208,116.805695,134.06252,113.03226,149.1857,114.51075,104.88498,160.92491,123.2756,147.32199,125.444595,180.62518,102.40156,197.86719,82.9799,172.75151,82.98064,134.51898,105.43529,65.9401,54.57031,73.274475,38.204033,45.035553,4.1998748779296875,6.5270996,0.20455453366687792,-0.00074005127,43.536636,26.40593,61.244507,0.8
108,74,70.495575,77.529,130.5234,81.28577,165.0606,77.871826,193.37329,85.86048,123.8901,144.58516,155.16782,122.12493,151.25116,160.63654,126.4034,185.32701,99.33761,149.95811,95.76121,100.78966,156.92476,33.727325,109.87212,29.401804,101.18887,6.775757,11.74542236328125,6.6333084,0.5592135683723678,3.5764008,25.265633,43.7955,71.387856,0.8
201,133,72.49194,73.66316,127.2312,80.310555,136.89334,77.43571,186.86584,75.28516,124.81181,152.82463,156.61102,146.20345,144.83359,181.43494,125.69039,193.31816,92.90644,156.88507,87.4221,96.98003,130.18259,32.144028,94.50666,26.490152,77.08777,5.2094927,8.797943115234375,2.4193878,0.7913319430154349,5.4843445,14.930153,55.844604,70.489876,0.8
230,178,62.274055,81.934975,126.00618,82.395485,132.31593,75.4125,155.2741,78.14961,119.09693,128.33972,147.8553,111.42759,136.46768,156.26466,112.458916,180.35928,81.02239,138.99928,82.990166,92.266556,127.51524,21.984795,79.849144,46.548466,70.74181,10.448332,10.768348693847656,6.9092484,0.11404214448830619,-1.9677734,20.71611,36.073166,45.71809,0.8
70,58,37.59615,87.810936,103.76022,86.1206,145.84508,77.67754,166.20067,77.6983,105.26,129.85098,121.78857,113.76382,131.64163,149.0018,104.03205,164.96031,67.26061,139.09695,50.63074,88.3626,135.04417,56.706585,93.3546,42.93999,80.80925,16.393167,18.555686950683594,1.4997787,0.24551959722800198,16.629871,13.034592,41.48838,45.42261,0.8
103,67,72.73007,67.15853,113.70955,66.904434,138.11514,59.46866,154.69432,66.21642,117.4317,111.455925,140.29082,105.62103,134.60376,154.90161,112.75501,184.3884,93.68008,160.40999,84.543274,127.53579,134.44711,22.069485,88.07819,48.53687,61.551956,6.5094957,10.93670654296875,3.7221527,0.388268681171658,9.136803,11.813202,-16.079865,78.99892,0.8
174,94,65.12339,96.90919,138.35164,79.68637,167.64868,67.90343,186.68222,70.16521,145.37871,137.50601,177.85228,114.62707,177.39616,162.39061,142.18779,195.45926,111.11039,165.03653,95.12046,113.07159,173.89508,37.62965,77.17435,38.819138,35.65501,8.421036,38.52692413330078,7.027069,0.0035158555820764548,15.989929,29.99707,24.434425,74.25245,0.8
161,106,56.728836,72.3801,100.46507,61.37852,122.50413,57.152363,144.53412,48.689407,101.71131,154.75945,128.08797,110.42924,123.013336,166.39888,94.343544,202.50937,76.333725,158.76544,83.16105,117.783325,123.21994,25.141243,80.86109,39.530613,88.120575,4.9225473,27.916847229003906,1.2462387,0.932924275040339,-6.827324,26.432213,36.97612,78.252716,0.8
187,126,47.21012,90.4525,129.72176,102.642204,138.70622,98.256424,189.74985,95.64364,120.55418,161.8054,144.98698,159.18721,139.80046,192.28784,118.832306,200.19632,91.44559,172.25865,84.761536,125.99904,140.16917,53.174904,103.99301,31.304848,101.40224,7.5348854,14.802490234375,9.16758,0.5578982212181263,6.6840515,37.551414,35.806366,94.69419,0.8
54,45,42.497643,88.94636,108.01426,95.520874,129.71806,97.81832,148.9742,96.67692,104.86011,127.96062,127.47386,114.398315,124.45791,157.16908,103.515465,177.75615,84.07214,160.0804,73.098854,126.356445,123.32297,63.74698,84.04605,60.45119,66.41643,9.178698,11.588523864746094,3.154152,0.34570743068600196,10.9732895,30.601212,1.6041718,65.90526,0.8
133,84,62.02078,77.642784,99.90015,84.55553,156.63185,78.2731,167.50455,77.84308,105.463104,137.70514,143.39006,121.28892,129.14362,171.93896,106.2354,197.84358,69.925186,159.42288,58.12386,99.71707,144.5899,39.561802,84.0208,41.88085,72.05436,9.534493,9.953804016113281,5.562958,0.11145787787922556,11.801327,-3.8969193,37.988068,57.83622,0.8
