width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,quality
91,73,18.524881,86.097206,68.997215,73.074615,100.34078,73.046455,125.273605,76.082184,63.11561,94.29827,86.66075,103.99258,67.53512,142.57216,81.4612,130.76863,111.6365,117.27385,93.34805,157.12393,127.37224,169.12584,78.182816,29.753778,37.48434,40.866768,26.043617,26.695602,18.044174194335938,11.803528,13.4947815,-0.57363987,12.001907,34.024185,47.321332931518555,36.208343505859375,50.37950897216797,84,9.694305,0.7
48,48,2.0456007,66.35788,1.4972799,2.292149,66.69109,59.829742,105.38852,67.547226,24.413116,99.96342,71.821465,92.32357,9.830809,140.6799,70.704834,125.13807,109.35491,94.99929,95.461586,155.45631,133.99934,190.60367,59.695343,28.354904,12.374578,33.42255,6.121796,6.560352,9.497080485026046,15.541832,30.138779,-0.45899042,35.147354,38.537758,36.223378499348954,31.155732472737625,58.017930825551346,-616,7.639847,0.7
74,39,13.459198,75.31362,78.89025,70.514114,92.55038,67.87955,182.82751,63.9877,74.16228,96.63226,101.89801,106.74866,52.952244,148.76884,102.95662,129.2683,141.38797,79.29867,122.57801,150.77934,147.35025,177.29419,88.160164,25.890186,48.079407,30.930258,32.050774,34.952427,13.960487365722656,19.50055,49.969627,-0.7855442,26.514847,24.77224,43.5335578918457,38.493486404418945,34.471317291259766,-874,10.116394,0.7
92,74,29.485157,93.01273,2.0367773,2.270125,125.91872,105.28506,141.837,114.25694,81.1879,133.04608,103.857086,143.52725,76.1591,171.49689,102.943985,162.20486,132.29254,155.30432,113.16003,188.64233,150.32532,195.86897,114.72063,57.827454,60.13679,61.767326,38.225407,26.58844,22.344350179036454,9.292023,6.900543,-0.2884656,7.226639,37.16529,46.35746256510417,42.41758982340495,77.59647623697917,43,10.481171,0.7
94,60,20.19757,74.72555,1.9870286,1.5288997,116.83838,68.222,147.92116,68.02654,82.74312,104.84688,96.73628,108.61937,74.22925,148.76718,76.48022,143.81795,126.1302,101.62583,119.68119,146.5623,118.44494,172.67107,90.8891,18.788725,48.04513,55.09153,36.310024,7.092769,8.801701863606766,4.949234,42.192116,-0.90829444,26.108765,-1.2362518,51.53597195943196,15.233167012532547,63.23192771275838,75,3.7724915,0.7
168,87,45.38497,79.14207,118.21351,84.00818,158.53703,80.850296,165.77893,78.53706,110.580414,98.51146,136.22002,104.593666,96.022095,160.2593,113.52496,159.72629,154.69049,147.35724,133.58719,197.87721,165.52599,213.4015,159.21259,25.888115,130.05376,10.612561,116.00632,2.0008929,7.179344177246094,0.53300476,12.369049,-0.21991488,15.524292,31.938797,54.74628448486328,70.02183818817139,78.63350653648376,-97,6.0822067,0.7
110,69,26.353111,59.011078,68.37215,54.154663,78.30554,51.92098,118.098404,55.531403,71.13591,63.051502,112.28168,80.49095,74.085205,128.403,101.15531,108.771065,132.9288,99.20603,121.14499,158.97025,159.47554,182.07474,100.51276,31.340708,72.33237,18.29482,158.4894,125.642624,8.466838836669922,19.631935,9.565033,-0.4961792,23.104492,38.33055,23.81382179260254,36.85970878601074,-70.48809432983398,182,17.43945,0.7
50,31,44.183777,82.90118,1.8555202,1.5028117,146.73605,70.68355,176.6605,70.22498,85.394455,120.765366,106.04154,116.19789,58.502388,166.67244,112.12354,142.67847,157.70853,89.69003,126.45802,174.81601,150.7625,184.3752,141.79779,20.264061,72.66443,36.54511,52.823547,10.030156,16.595876057942704,23.993973,52.988434,-0.7759843,9.559189,24.304474,54.339169820149735,38.05812199910481,64.57307465871175,-873,4.5674744,0.7
76,55,6.310783,65.8667,1.9001878,1.976047,131.95152,61.22488,157.87387,56.458668,64.49931,108.31839,102.3576,101.42924,51.448734,189.25468,103.77688,144.8051,142.56924,120.062096,118.36075,186.04594,167.0225,211.75374,135.41222,19.233212,38.81527,23.381317,10.290561,3.7183778,9.449495951334633,44.449585,24.743004,-0.7593525,25.707794,48.66176,41.95020421346029,37.8020985921224,57.46503790219625,214,6.8891525,0.7
64,40,97.86891,56.24401,1.9442697,2.7320304,126.30103,57.136314,154.73929,56.489365,123.53018,106.26622,149.21156,101.19259,128.18288,178.26358,148.80658,139.9118,179.53154,102.65116,161.96873,179.78403,183.1022,172.53769,110.599525,21.315329,52.156826,22.216534,35.88138,4.400406,1.0261688232421875,38.351776,37.260643,-1.4725294,-7.246338,21.133469,35.30790138244629,34.40669631958008,52.22282409667969,204,5.0736313,0.7
59,37,29.336418,80.157295,49.732426,51.19856,90.564384,78.0756,101.31703,83.655106,82.653175,110.9739,102.16304,115.0739,72.65178,174.55849,96.1423,154.77946,122.12505,134.99487,107.78621,191.398,131.04114,207.96045,95.7173,30.427963,36.608894,26.32866,19.36585,10.828726,44.14616775512695,19.779022,19.784592,-0.7996967,16.562454,23.254929,42.84367370605469,46.94297790527344,62.44291114807129,24,4.0999985,0.7
294,183,28.532436,56.854465,2.5723584,2.0993814,114.84861,38.160625,170.00774,27.112928,79.77362,90.96063,108.95435,63.082638,86.64365,176.29243,97.75135,142.11314,150.54405,68.82555,127.420364,166.8782,149.10028,205.55185,124.22456,3.7315564,3.931521,2.1831079,2.3615787,1.4059876,32.290252049764,34.17929,73.2876,-1.6817873,38.673645,21.679916,36.9777839978536,38.52623256047567,39.30335279305776,495,27.877995,0.7
138,78,56.065918,47.65806,3.2638097,2.5698135,110.19985,46.69285,119.13663,47.635494,93.09828,84.2615,112.0851,73.96516,84.98759,163.93802,108.60871,110.04671,128.95477,71.68196,117.06384,151.20108,139.12045,158.36594,108.85308,23.517342,81.87227,20.51503,69.79797,3.8000765,1.2719027201334612,53.89131,38.364746,-2.0982935,7.164856,22.05661,23.811459859212242,26.81377156575521,43.5287249883016,95,10.296341,0.7
108,84,50.170288,83.31042,85.540474,87.005066,106.349884,85.18243,123.313156,83.03552,83.54884,98.38197,102.617386,104.635345,93.25171,132.54861,93.92356,132.30042,120.35206,118.073715,115.08191,156.2115,131.2009,171.78482,112.046005,48.039986,70.56332,52.19627,54.249443,38.41638,5.841552734375,0.24819946,14.2267,-0.5341222,15.5733185,16.118988,36.59337615966797,32.43709182739258,46.21697998046875,-1,6.253372,0.7
107,75,33.614403,54.366096,81.147705,54.127945,115.81926,54.186455,150.98178,52.130577,81.70994,78.40144,99.92317,84.0019,61.50315,150.79025,96.92795,111.963875,133.12181,77.20522,111.28406,143.06625,122.34259,175.39906,122.97834,14.265732,86.62497,22.372227,66.69287,6.051688,3.1443862915039062,38.826378,34.75865,-1.0274562,32.33281,11.058533,39.437034606933594,31.33053970336914,47.65107822418213,86,5.600456,0.7
102,90,55.58654,87.97407,102.27122,81.95685,132.31615,75.95974,152.04027,70.621994,97.240265,96.730316,112.03485,97.64244,90.61483,139.34215,107.40187,120.83326,128.71297,92.019905,124.621475,130.00691,145.38374,110.9611,112.94779,62.010292,67.88154,35.411167,65.12666,14.383062,23.34918212890625,18.508888,28.813354,-1.2421143,-19.045815,20.762268,17.11786651611328,43.71699142456055,64.74509620666504,-44,0.91212463,0.7
171,124,51.5065,52.364704,108.43025,47.70544,125.9267,42.508663,166.27728,37.830296,102.07746,73.80423,120.776276,72.43535,76.84424,100.46305,116.4547,103.368195,169.93199,62.992188,139.93747,122.228455,162.26448,155.16309,136.06886,9.008746,94.678764,5.9271603,81.161125,1.5998992,19.731185913085938,-2.9051437,40.376007,-0.4025327,32.93463,22.327011,36.09352970123291,39.17511558532715,43.502376675605774,-877,1.3688812,0.7
156,114,74.28543,82.846275,2.0230665,1.8847377,131.25246,89.3322,151.58578,85.896866,107.45897,117.01514,124.06514,122.83989,77.28847,115.6939,122.516304,141.43352,150.20396,120.247635,136.16489,163.84401,157.44206,178.25844,130.24945,50.899334,86.99959,40.031265,89.950195,6.0854716,6.61416371663411,-25.739616,21.185883,0.06245221,14.414429,21.277176,35.12577184041341,45.993840535481766,79.9396341641744,-835,5.824753,0.7
148,92,46.390907,78.48277,85.18271,74.834305,130.2818,66.7702,182.66812,65.1895,86.93647,87.36336,120.832855,100.86598,55.030777,106.43822,111.009155,135.50035,180.89206,80.25402,138.03964,188.30737,176.60747,195.52078,120.36743,11.106525,64.58718,31.414106,46.87433,9.381634,21.357376098632812,-29.062134,55.24633,-0.20804012,7.2134094,38.567825,60.21267318725586,39.90509223937988,61.937564849853516,-2561,13.5026245,0.7
69,43,47.04097,82.91604,97.31711,85.54884,142.48691,87.80873,153.24382,81.06859,96.70366,114.508736,128.8133,116.4924,79.16945,176.67038,129.66522,154.65352,167.83224,115.91429,152.42316,183.2484,162.05278,213.57722,133.8555,44.621025,89.66291,30.656513,52.28537,4.8801966,9.372947692871094,22.016861,38.739227,-0.685249,30.328827,9.629623,39.71453094482422,53.67904281616211,79.45535945892334,-557,1.9836655,0.7
100,62,16.271044,31.813452,1.573625,1.3428813,115.397644,25.391003,193.25949,24.62399,72.232,81.71497,103.46593,69.04988,88.139824,125.22747,86.10575,126.13932,139.7461,96.272995,120.08759,173.07512,158.28485,149.63062,117.62541,3.4974499,3.215816,2.0922966,1.5623962,0.54659486,9.074608484903973,-0.91185,29.866325,-0.5610651,-23.444504,38.197258,23.778698603312176,25.18385187784831,26.72955362002055,5,12.665092,0.7
100,64,7.5219727,112.622375,43.85156,108.95225,65.486176,100.925865,87.80341,99.37458,42.93643,127.20741,62.1629,121.67011,34.39538,173.6011,58.68843,153.36707,81.47516,132.43939,77.47699,178.05418,93.13664,198.71393,62.875557,56.705055,35.906662,81.21778,24.62052,58.275906,21.27417755126953,20.23404,20.927673,-0.874297,20.659744,15.659653,48.763710021972656,24.25098419189453,47.1928596496582,-23,5.5373,0.7
140,87,83.45162,80.17727,114.09176,79.40069,137.28511,73.72976,158.47533,73.539185,114.23279,89.950836,128.84131,106.95454,97.688255,139.37859,112.29704,142.29355,161.48805,117.65929,149.80203,159.34685,174.52083,160.18834,132.04141,16.907835,90.364655,20.27735,67.93983,4.907239,12.309013366699219,-2.9149628,24.634262,-0.34042898,0.8414917,24.718796,59.80388832092285,56.43437385559082,71.8044843673706,-251,17.0037,0.7
141,88,26.318165,75.73528,63.720016,75.46135,99.68755,76.873505,132.57707,81.507935,60.134308,105.889046,88.20997,111.73933,50.604816,160.67892,81.99101,139.957,115.95956,110.68089,90.69553,168.61299,114.57782,182.48904,98.90448,42.935246,54.359097,24.452873,52.31704,8.939778,8.226829528808594,20.721924,29.276108,-0.7650254,13.876053,23.882286,34.45927047729492,52.94164276123047,68.45473766326904,-107,5.850281,0.7
312,194,50.764164,69.31403,1.9052489,1.7572918,122.09116,65.17611,123.38405,65.919205,92.25652,99.92958,109.93168,97.94465,103.59503,136.59026,111.97702,130.33974,136.24266,115.12555,125.166565,165.1533,153.68689,152.8345,122.41655,41.153023,85.70244,40.483803,85.68769,6.959038,5.0218353271484375,6.250519,15.214188,-0.657466,-12.318802,28.520325,25.65009307861328,26.319313049316406,59.844078063964844,12,1.984932,0.7
114,74,43.998405,55.677185,2.6273463,2.3680825,99.231415,61.426468,120.80892,62.421715,88.947586,89.02999,107.395996,101.915955,79.95357,123.708,97.85041,124.00031,131.73494,109.5166,121.66016,143.64363,135.7902,161.32663,95.428116,39.162487,60.923138,38.774296,54.709984,18.86994,8.329210917154946,-0.29231262,14.483711,-0.2740638,17.682999,14.130051,20.679299672444664,21.067490895589195,40.97184689839681,-134,12.885963,0.7
100,61,58.57674,77.08313,2.5196652,1.1783919,125.07449,76.75985,155.3582,71.412994,104.17618,114.822,114.81954,162.51636,109.265465,164.4808,158.70778,113.23518,149.50763,148.3159,150.04935,157.66519,173.18042,161.91951,140.3621,23.511982,100.398224,38.504314,80.10936,9.06142,7.344657897949219,51.24562,-35.08072,-0.40169066,4.254318,23.131073,51.57334518432617,36.58101272583008,66.02390670776367,631,47.69436,0.7
135,111,9.447735,58.032543,62.37551,54.314102,119.68149,51.23653,131.82251,50.646343,57.558273,71.938095,87.92581,72.234825,37.545902,116.85847,64.04909,115.852264,122.72888,109.08879,88.45584,149.5397,129.94264,162.62404,125.66344,32.45961,100.59828,8.751546,71.055336,2.1328602,10.46377182006836,1.0062027,6.7634735,-0.0912116,13.084335,41.4868,21.09777069091797,44.80583477020264,51.42452049255371,-60,0.29673004,0.7
151,106,50.00495,76.60404,91.79088,77.09442,115.44006,78.58043,135.68893,81.07169,89.29312,93.67207,109.68876,98.50464,87.26415,134.1191,89.06946,133.4938,128.22632,123.986404,121.1553,157.07204,137.59744,173.1625,114.67288,41.283283,76.314316,39.41913,61.495,29.078566,5.9536590576171875,0.6252899,9.5074005,-0.24736705,16.09047,16.442146,37.05436325073242,38.91851806640625,49.25908088684082,3,4.8325653,0.7
108,75,63.293983,80.87175,2.076336,1.6499021,117.21671,75.542206,147.4681,76.59206,97.67041,115.55148,108.90011,119.75401,69.48501,149.36348,110.40624,141.5702,140.28113,108.2946,127.91942,158.05013,147.23999,179.72763,104.05411,48.455654,78.36533,43.775024,63.18231,8.465739,6.406158447265625,7.793274,33.275604,-0.5801007,21.677505,19.320572,29.213016510009766,33.893646240234375,69.20293140411377,-564,4.20253,0.7
216,134,40.274635,52.913853,2.7858744,2.705719,85.047,51.27714,135.35469,48.33226,77.272224,82.21735,96.97708,94.79578,60.53772,150.3025,81.63254,127.148796,130.77086,87.249725,101.71378,147.40152,138.53418,168.41682,102.6986,11.117392,9.531224,4.1911907,6.36244,2.5630026,5.017649332682289,23.15371,39.89907,-0.89776397,21.015305,36.820396,39.723693211873375,46.64989407857259,48.27808221181234,148,12.57843,0.7
98,61,29.929665,89.384636,86.557144,90.10211,116.63375,81.40774,144.03133,78.92929,86.57378,97.21265,109.117714,112.33229,65.579155,140.22116,102.78235,147.52881,131.2161,112.89396,122.61784,161.11414,150.43813,176.41289,107.01496,39.136734,46.126656,27.953566,23.932766,6.116647,19.14971923828125,-7.3076477,34.63485,-0.41633874,15.298752,27.820282,45.8192138671875,57.00238227844238,78.83930110931396,-748,15.119644,0.7
171,87,45.20893,117.782425,85.98098,134.76166,120.0526,127.91463,146.81937,123.27641,89.04725,146.05511,101.21553,155.0367,71.31825,208.0764,75.24121,202.9881,114.22912,197.70638,101.51654,214.11588,93.16358,219.70596,111.261635,62.541153,89.1575,36.57535,80.897606,6.79694,21.617446899414062,5.0883026,5.281723,-0.24166434,5.590088,-8.352959,63.39262390136719,89.35842514038086,119.13683700561523,88,8.981583,0.7
401,361,65.44911,123.06409,2.3030062,1.647858,110.82603,121.76738,128.93303,119.10311,98.94195,142.58939,109.174446,148.18521,82.75477,164.37929,105.52326,156.87929,119.96341,132.27386,115.993965,165.20023,118.07699,178.41913,101.49613,81.619095,76.66637,86.50827,47.01087,83.4079,4.416831970214844,7.5,24.605423,-0.8628486,13.218903,2.083023,39.69242858886719,34.803253173828125,37.90362548828125,-225,5.595825,0.7
401,361,53.669228,122.0212,2.178081,1.2177176,90.88097,118.130486,118.499344,120.003494,73.75794,142.28825,86.78518,138.88931,61.085636,156.59094,90.1301,151.44688,117.62233,143.0312,102.30415,166.07748,100.15026,183.34396,93.06665,91.11917,75.77966,99.58197,54.42866,89.008026,3.9389495849609375,5.144058,8.41568,-0.2398396,17.26648,-2.1538925,28.93255615234375,20.469757080078125,31.043701171875,-51,3.398941,0.7
401,361,38.502846,125.91058,3.2891786,2.1874366,88.90224,125.826096,111.61019,126.60856,57.70247,147.17165,69.76122,146.9388,52.811764,163.19012,69.234055,161.06471,85.805275,147.13116,84.32517,166.95287,85.07166,184.54752,90.27115,108.20829,66.687294,107.11084,78.44856,93.40261,0.9869613647460938,2.125412,13.933548,-0.48673084,17.59465,0.7464905,17.90679168701172,19.004241943359375,32.71247100830078,-96,0.23284912,0.7
401,361,81.529274,161.19936,1.6563628,0.67371845,124.806564,163.73807,147.81268,168.67361,110.26096,182.20331,132.38908,183.5301,96.21063,205.30527,131.48953,199.24919,149.41003,182.87119,148.4721,205.95995,143.98944,220.32198,121.206696,125.74169,91.68079,130.19136,62.165,112.8672,8.273208618164062,6.056076,16.378006,-0.421698,14.36203,-4.482666,38.795326232910156,34.34565734863281,51.66981506347656,-234,1.3267975,0.7
401,361,86.58405,159.80118,2.366275,0.8055738,103.10428,160.89914,131.51683,160.02536,103.25224,181.08984,116.535446,179.51665,100.83197,210.30066,120.80433,194.25589,137.14995,178.11414,127.9491,206.66252,140.78488,221.21059,107.75595,131.37732,94.40122,133.4806,72.562164,126.898315,1.3144938151041572,16.04477,16.141754,-0.88624215,14.548065,12.835785,28.864573160807282,26.76128641764322,33.34357706705728,-30,1.5731964,0.7
401,361,74.65738,78.53972,3.0825865,2.2621026,119.19276,78.574905,130.00635,73.3361,97.96184,93.353806,112.10037,97.24356,89.19888,120.26262,107.92494,114.07912,134.48492,98.18023,125.87532,127.72653,138.26218,143.09193,121.058975,55.47537,93.38395,66.18343,81.9394,52.82807,6.961621602376297,6.183502,15.898888,-0.48762023,15.365402,12.386856,21.341536204020187,10.633471171061203,23.988833109537765,-66,3.8897552,0.7
401,361,34.96507,123.23045,1.8105943,0.9522631,73.29488,120.08179,92.74718,119.176956,62.457146,138.99812,76.13785,138.53177,44.59401,155.75595,64.81711,155.23813,96.283035,141.3884,94.18123,163.51825,93.323074,183.54968,59.545876,95.206314,33.28133,109.77442,10.464823,87.8518,4.801442464192704,0.51782227,13.849731,-0.2779614,20.031433,-0.8581543,25.623418172200516,11.055310567220047,32.97793324788411,-131,0.46635437,0.7
401,361,92.91692,149.5646,6.858047,3.0472438,101.245155,117.13033,123.98365,125.31601,94.99917,142.57933,101.52199,154.00916,75.111115,163.32451,83.53807,169.38797,115.79402,144.91377,111.37917,169.3647,59.817566,103.52012,104.30742,101.632454,85.36449,110.90736,72.642914,96.1646,37.78858184814453,-6.0634613,24.474197,-0.4525423,-65.84458,-51.561607,29.037864685058594,19.762962341308594,34.50572204589844,-200,11.429825,0.7
401,361,57.944542,82.79353,2.4610078,1.9479791,104.04691,82.94584,67.4243,50.685658,85.76744,102.37279,99.17972,99.80375,74.97959,121.486534,92.35004,119.19839,121.23088,93.957695,123.005875,122.3638,135.4112,143.14296,106.50386,60.845398,78.399994,61.96766,72.57319,49.53487,42.91203689575195,2.288147,25.240692,-0.59520155,20.77916,12.405319,11.296279907226562,10.174018859863281,22.606807708740234,-186,2.5690384,0.7
401,361,29.834158,82.16746,3.3914948,2.568669,87.42943,82.68952,100.59102,82.323006,56.07376,99.741264,69.43794,105.53612,45.40918,132.0087,71.38997,117.234085,92.59902,101.02059,82.83504,132.69325,84.755486,143.13956,82.6167,61.27263,51.78369,62.441864,34.190235,49.335106,0.5923894246419223,14.774612,16.213493,-0.65666896,10.446304,1.9204483,21.12070210774739,19.951466878255204,33.058224995930985,-53,5.794853,0.7
401,361,47.93517,156.40054,2.289846,0.72427315,93.0266,159.8437,103.73869,162.68918,74.54975,177.81326,89.02516,189.49965,57.519794,189.96243,67.55167,198.78929,103.18562,183.5651,106.63048,204.97128,107.21797,217.43976,89.82178,124.91905,73.55265,144.88293,49.462692,122.562836,6.48785909016928,-8.8268585,15.224197,-0.14009029,12.468475,0.5874939,34.725428263346345,14.761545817057282,37.08164469401041,-233,11.686386,0.7
401,361,49.91155,78.43437,88.2636,81.21964,111.053154,78.50778,125.35794,79.6944,85.075356,100.86377,104.001884,103.02707,91.691154,120.96896,96.613716,125.29909,130.85077,103.36067,115.87695,128.25188,125.29595,146.14897,104.46923,57.432236,75.808075,69.93945,56.087673,48.95139,3.9718856811523438,-4.330124,21.938416,-0.44965437,17.897095,9.418999,22.031814575195312,9.52459716796875,30.51266098022461,-128,2.1632996,0.7
401,361,58.04715,125.23153,2.692121,1.1799634,89.39066,120.49372,97.045784,121.14001,76.977066,141.73518,82.40886,148.57428,52.043613,170.8256,81.56654,153.09987,108.397804,135.49371,108.39869,157.75284,117.60751,172.17564,83.257935,106.36781,64.41167,106.54287,53.026382,96.337654,5.886222839355469,17.725739,17.606155,-0.62696123,14.422806,9.208824,15.920608520507812,15.745552062988281,25.950767517089844,-22,6.839096,0.7
392,344,124.6982,98.04092,3.6804814,2.1247575,163.71928,100.29085,168.49112,98.192955,145.98755,117.53262,157.6889,123.819855,134.7218,140.12631,152.58116,135.3829,178.71616,122.50354,167.40784,146.21497,180.421,162.9225,150.7195,67.841034,132.59036,71.386635,118.19952,64.3669,2.8985493977864536,4.743408,12.879364,-0.40056896,16.707535,13.013168,31.000539143880204,27.454938252766922,34.474675496419266,-53,6.2872314,0.7
392,344,41.15258,98.27401,2.1640449,1.9792737,79.378746,95.399826,88.77488,95.69188,56.78115,115.80071,72.90699,118.34688,54.84407,141.20586,70.1253,131.74422,97.162964,127.87424,86.29145,146.51033,92.76658,164.38855,71.58714,72.703606,57.409786,78.256134,42.169495,56.76397,3.63754526774089,9.461639,3.8699799,-0.3150276,17.87822,6.475128,23.751635233561203,18.199106852213546,39.69127146402995,98,2.5461655,0.7
401,361,34.96507,123.23045,1.8105943,0.9522631,73.29488,120.08179,92.74718,119.176956,62.457146,138.99812,76.13785,138.53177,44.59401,155.75595,64.81711,155.23813,96.283035,141.3884,94.18123,163.51825,93.323074,183.54968,59.545876,95.206314,33.28133,109.77442,10.464823,87.8518,4.801442464192704,0.51782227,13.849731,-0.2779614,20.031433,-0.8581543,25.623418172200516,11.055310567220047,32.97793324788411,-131,0.46635437,0.7
401,361,92.91692,149.5646,6.858047,3.0472438,101.245155,117.13033,123.98365,125.31601,94.99917,142.57933,101.52199,154.00916,75.111115,163.32451,83.53807,169.38797,115.79402,144.91377,111.37917,169.3647,59.817566,103.52012,104.30742,101.632454,85.36449,110.90736,72.642914,96.1646,37.78858184814453,-6.0634613,24.474197,-0.4525423,-65.84458,-51.561607,29.037864685058594,19.762962341308594,34.50572204589844,-200,11.429825,0.7
401,361,74.58708,86.071106,3.5086408,1.0887594,107.259445,85.70617,58.005466,44.012737,81.431465,109.544334,48.177845,57.918247,68.16198,126.218925,90.86631,122.633194,107.54876,99.915375,98.61761,127.86776,114.86857,145.0581,98.54759,68.38992,66.56628,78.02808,51.16922,67.9409,55.834529876708984,3.5857315,22.71782,-0.6678269,17.190346,16.250961,3.5400848388671875,-6.098075866699219,3.989105224609375,-227,51.626087,0.7
401,361,47.93517,156.40054,2.289846,0.72427315,93.0266,159.8437,103.73869,162.68918,74.54975,177.81326,89.02516,189.49965,57.519794,189.96243,67.55167,198.78929,103.18562,183.5651,106.63048,204.97128,107.21797,217.43976,89.82178,124.91905,73.55265,144.88293,49.462692,122.562836,6.48785909016928,-8.8268585,15.224197,-0.14009029,12.468475,0.5874939,34.725428263346345,14.761545817057282,37.08164469401041,-233,11.686386,0.7
401,361,51.55895,79.12902,2.2452295,2.0043266,91.72204,74.84532,117.434555,80.772125,89.57091,99.92443,103.870705,101.63172,73.817535,106.811,96.17717,114.74664,120.278564,97.70672,113.437096,120.82003,111.378174,139.92197,89.76673,49.132477,65.751175,54.573032,57.33171,31.900734,6.807004292805985,-7.935646,17.039925,-0.19595516,19.101936,-2.0589218,29.116343180338546,23.67578760782878,46.348086039225265,-286,1.7072906,0.7
401,361,43.561516,118.37866,2.3935618,1.7552791,81.708496,116.53339,94.14681,117.13623,68.3795,135.18285,80.52409,141.29578,66.871635,158.31758,82.84262,152.27371,92.46988,135.23744,89.041374,159.86006,103.32376,176.15779,65.749214,93.92577,39.975494,104.07568,14.121689,105.11938,2.0584716796875,6.043869,17.03627,-0.9016298,16.29773,14.282387,23.42365264892578,13.27374267578125,12.230049133300781,-106,6.1129303,0.7
401,361,33.7567,123.33357,2.5588126,2.1212912,77.660385,116.79429,88.69129,119.88253,58.60549,135.91162,69.051865,145.30139,49.49153,163.00662,60.43039,158.10695,87.60788,135.23657,77.07497,164.74203,88.69149,180.60632,73.21134,89.89837,45.00653,101.85223,31.948048,87.48245,6.660222371419266,4.8996735,22.870377,-0.7285601,15.864288,11.616524,30.105099995930985,18.151242574055985,32.52101643880208,-58,9.3897705,0.7
392,344,25.557201,95.448456,57.51197,99.19114,65.72772,95.91673,96.546776,91.28497,55.473705,104.36776,67.62159,114.95384,45.845726,138.82355,52.348152,136.98018,87.209724,117.13087,76.24318,138.68457,65.72148,152.51204,72.18929,76.49114,47.216167,62.69102,53.492085,43.96842,8.374443054199219,1.8433685,19.849312,-0.52443385,13.827469,-10.521698,18.96918487548828,32.76930618286133,51.49190902709961,-32,10.586082,0.7
392,344,97.78875,114.0983,3.547143,2.3256903,126.48717,113.71411,140.44257,116.199905,104.25891,133.4822,114.59177,137.53299,97.12775,151.2657,101.20942,153.30305,126.64477,140.93925,115.83172,162.88324,129.73273,175.4177,121.06712,93.81195,101.74563,98.761,106.60969,74.70223,3.0582733154296875,-2.0373535,12.3638,-0.34984717,12.534454,13.901009,20.85882568359375,15.909774780273438,39.968544006347656,-51,4.0507965,0.7
392,344,95.73252,118.57445,2.401924,1.6356752,137.65967,108.50591,158.53636,114.53401,121.601555,135.97166,138.65463,138.76654,115.38112,162.63449,122.62362,163.89034,153.04874,136.39795,143.186,164.387,153.42935,187.30765,144.8545,85.21257,115.92208,83.23464,115.22604,60.67847,10.731086730957031,-1.2558441,27.492386,-0.6965278,22.920654,10.243347,28.658889770507812,30.636817932128906,53.192989349365234,-118,2.794876,0.7
392,344,76.8673,118.84073,3.218919,0.9739219,114.8817,115.616,123.1866,120.16562,78.29782,140.88489,94.31828,139.84715,73.628044,168.75352,97.37792,148.05511,121.36915,126.39504,123.82099,146.53543,136.48895,160.85445,112.064865,101.75546,86.90054,102.36712,72.40606,84.891975,5.182902018229171,20.69841,21.660072,-0.88725394,14.3190155,12.667961,16.45198567708333,15.840329488118485,33.31547292073567,-8,1.037735,0.7
392,344,95.91742,117.4531,3.2208092,1.3582393,135.71382,116.55996,152.81558,119.72269,112.028625,139.2348,125.0972,142.9746,89.93004,139.00185,97.858154,145.93536,150.93648,138.05342,138.45435,165.68042,164.93808,175.95949,133.30789,94.40019,109.3175,106.03448,99.573494,96.77755,3.6215413411458286,-6.9335175,7.8819427,-0.015546314,10.279068,26.483734,23.511723836263016,11.877438863118485,21.13436635335286,-215,3.7397919,0.7
392,344,63.797356,112.56239,1.9345052,1.284808,116.05745,109.53011,138.71712,112.40272,88.491455,138.41182,108.1587,130.22626,102.51613,169.86722,105.14562,162.15399,137.86696,126.13899,132.16687,150.95474,145.36307,177.19278,108.60924,90.62811,79.985886,87.6015,67.46935,70.46518,3.9365946451822964,7.7132263,36.015,-1.2369788,26.238037,13.1961975,20.870290120442704,23.896901448567704,41.03322347005208,78,8.185562,0.7
202,118,33.459167,114.01678,76.41163,103.982216,123.45411,95.271645,153.076,92.390594,87.87484,141.02666,100.40374,150.23116,70.56677,180.2129,105.94291,180.38203,148.72893,115.26391,131.40343,208.38632,167.07689,183.13513,103.70369,42.237473,63.871437,56.847904,53.5722,25.259356,30.336753845214844,-0.16912842,65.118126,-0.830952,-25.25119,35.673462,59.177833557128906,44.56740188598633,76.15595054626465,-1155,9.204498,0.8
