width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,feature_0,feature_1,feature_2,feature_3,feature_4,quality
57,40,144.11816,59.51272,155.23521,44.03973,159.65762,81.08594,156.21855,112.69905,138.4404,127.525764,160.79706,152.69846,124.52611,198.46692,79.46933,134.34662,53.241135,44.839172,11.11705,21.57322,0.7994423,4.5785065,0.15055778806109998,0.7
108,60,7.509486,4.7706347,96.7215,53.310028,138.0197,73.684364,136.29144,124.12741,1.5141097,0.920022,141.4725,164.42148,117.74878,186.80058,77.40626,145.75015,65.56833,76.59484,89.21201,68.91373,23.284813,5.181061,0.6136997182952606,0.7
62,39,93.22195,69.09164,107.68352,47.610676,123.25703,65.68255,120.17078,96.28234,1.7978382,1.1628321,133.78839,133.90073,90.86919,187.05417,52.995327,138.00107,28.148285,80.41341,14.461571,-3.4090881,32.80273,13.617615,0.20936767252207344,0.7
66,41,93.640526,65.03901,104.82266,53.121613,116.18947,63.98643,113.32892,78.53254,2.4021404,1.7794881,121.656654,105.3884,96.62444,127.45267,68.53628,105.410706,55.38186,71.80526,11.182137,-1.052578,18.683647,8.327736,0.030232465043289247,0.7
298,186,92.33371,72.19729,86.57893,55.552307,115.23707,75.78247,108.63544,114.36525,101.97496,107.89281,112.752846,130.38261,93.50966,143.01358,65.30571,111.68144,65.24184,78.56206,-5.754776,3.5851822,23.00975,4.1174088,0.5021704494283441,0.7
41,26,88.96042,69.75502,103.53183,37.195107,134.33247,60.937965,118.59735,97.099525,103.9467,103.04203,123.73366,131.77539,99.11117,160.07231,72.02539,143.86006,54.301723,102.21403,14.571411,-8.817055,65.01892,5.136307,0.1154580229074933,0.7
39,27,100.92882,73.785576,112.2301,40.818474,144.97815,61.581062,148.0756,105.94305,124.938896,121.81701,160.1298,155.76988,125.89689,205.46443,60.22898,167.04718,26.293465,95.271286,11.301285,-12.204514,54.452812,12.054199,0.08911949470433034,0.7
65,46,93.05205,71.97148,103.40182,45.270596,141.32524,63.315495,143.79785,90.099686,127.57935,100.23234,159.6431,128.49014,131.25969,169.54475,85.0233,118.73172,53.22376,50.01088,10.34977,-8.655987,4.740284,15.845245,0.1793789206002161,0.7
143,89,111.112946,110.68216,111.43008,94.99989,140.07657,87.63548,135.23158,122.98779,124.82585,128.74266,136.94254,148.5036,114.25796,172.17976,90.72975,145.35373,82.3195,104.84488,0.31713104,-23.046677,9.844986,1.7109528,0.03150394685897551,0.7
91,57,76.52981,76.29678,84.37014,35.192177,124.06288,53.473618,129.45444,98.93436,1.080797,0.95205826,149.19449,134.20575,106.32195,176.90144,73.587685,155.49438,45.43656,108.59348,7.840332,-22.823166,73.401306,19.740051,0.2433958792245623,0.7
94,56,67.75565,81.627556,62.23691,59.070663,95.46701,64.627106,98.93641,101.169365,84.86005,99.74684,104.25377,132.2722,78.72428,158.78773,46.85585,136.14412,31.723286,86.526985,-5.5187416,-17.00045,27.456322,5.31736,0.2495506251670001,0.7
56,35,68.77171,71.74626,81.89863,39.819252,109.4077,64.908264,100.897766,105.14016,1.6938398,1.1421427,109.87103,137.32335,71.889275,178.39627,29.264496,128.67773,14.926199,60.105194,13.126915,-6.8379974,20.285942,8.973267,0.2186352494790571,0.7
88,55,97.87287,117.20334,96.05546,77.28055,139.63766,111.181244,136.49936,167.76863,124.629,166.74416,139.6675,205.73047,7.0915475,2.4712806,56.133408,185.53009,62.71476,110.22581,-1.8174133,-6.0220947,32.94526,3.1681366,0.2609658062755804,0.7
441,325,98.51611,105.66196,95.77562,96.9422,114.615585,90.57841,123.150696,108.10671,119.60094,115.40088,130.32721,129.82635,116.72237,145.93738,92.97469,130.46223,76.21269,103.0361,-2.7404938,-15.0835495,6.0939026,7.1765137,0.06981939399364201,0.7
441,325,88.55731,145.74055,89.405205,138.1486,115.56076,133.39632,112.77121,151.214,108.32588,152.49368,114.20949,165.2626,95.25106,190.64603,72.41885,162.09598,67.075264,132.58954,0.84789276,-12.344238,-5.559067,1.4382782,0.16071363243610381,0.7
441,325,77.979965,146.53761,84.5943,138.48781,111.52759,144.54942,107.46899,166.29727,2.0389376,2.2761204,113.1546,172.07288,101.38205,188.41357,76.24894,183.593,65.22028,170.09933,6.614334,-1.9881897,31.611526,5.6856155,0.2540755936184351,0.7
441,325,77.463234,138.4881,80.31272,129.52264,97.73669,135.53818,94.95376,149.928,92.7096,152.47227,99.00646,157.86111,83.98281,178.3552,64.41782,169.6035,55.82112,158.80974,2.8494873,-2.9499207,29.287094,4.052704,0.2285617130656341,0.7
441,325,92.683075,181.73798,109.05475,161.2124,116.4673,176.89726,115.46336,193.258,117.36564,200.29703,118.799194,210.11966,4.1490173,1.3411226,93.93676,217.92331,85.29081,207.0965,16.371674,-4.8407135,45.884094,3.3358307,3.15545116902811,0.7
441,325,89.02562,103.12725,84.99088,96.9544,107.61439,96.36103,104.98399,114.56727,98.63447,115.961075,104.997894,131.12793,93.464,144.80504,77.90153,130.53961,70.30528,109.45508,-4.0347366,-6.76622,12.500679,0.013900757,0.020995171236193988,0.7
441,325,94.332214,143.9649,104.74063,142.56589,110.03712,156.03683,102.900925,166.32451,97.989395,163.44748,105.553215,175.4781,86.17279,193.64859,75.466286,181.8407,68.26129,166.69942,10.408417,12.07193,24.13353,2.6522903,0.010640527492258745,0.7
441,325,88.08456,104.28099,86.14393,95.95472,106.37934,108.4973,101.0069,125.96953,96.64499,123.52495,101.77788,139.55708,86.684296,148.23392,67.82567,128.95213,60.57424,102.732956,-1.940628,4.2163086,6.7782364,0.77098083,0.1175311245025612,0.7
441,325,71.26567,112.426674,69.956924,102.18699,101.22667,96.93175,105.49866,115.75855,99.77303,120.18765,109.93558,137.09528,96.393036,151.0596,68.07674,136.03494,56.76325,110.66229,-1.3087463,-15.494926,8.475304,4.43692,0.055970665175475665,0.7
441,325,81.97134,107.35501,79.46529,99.47443,108.584236,96.74168,107.65036,114.40077,102.62448,113.94824,111.71634,133.17424,98.80441,148.0746,76.26089,131.1512,65.35544,104.91874,-2.50605,-10.613335,5.444313,4.065979,0.06108912443789216,0.7
441,325,56.053852,175.24257,62.778687,164.75537,80.5906,179.76819,74.62796,198.03433,76.40793,196.29677,74.658134,210.1731,5.4386263,4.115276,36.674026,210.55461,33.508007,171.24034,6.7248344,4.5256195,6.48497,0.030174255,2.3147193482519173,0.7
441,325,78.42144,137.53836,76.93298,129.39316,101.452576,132.22574,102.54324,149.1979,97.711876,151.28433,103.1303,164.50607,89.950195,180.9463,69.85471,162.782,59.57083,135.32918,-1.4884567,-5.312622,5.93602,0.587059,0.01608396099351639,0.7
441,325,68.774315,148.82895,67.51967,135.1128,89.21305,137.91475,88.40129,155.73557,83.182495,156.34814,87.07701,168.36356,76.97997,181.8044,57.13799,166.59137,51.85733,139.25774,-1.2546463,-10.9142,4.144943,-1.3242798,0.024492777140780797,0.7
441,325,113.44162,99.66745,117.23405,93.42416,122.307205,109.45552,120.027794,124.01715,117.05786,123.92174,119.80748,142.79942,112.697235,150.98317,95.56556,129.24934,87.96861,101.25206,3.792427,9.788071,7.8279037,-0.22031403,0.3853973161843136,0.7
441,325,79.58226,133.36403,78.623184,121.19928,105.7569,128.70645,106.51306,145.75609,102.04076,148.17586,113.45776,166.89304,97.75815,188.75479,84.02293,183.79097,75.14304,175.21788,-0.9590759,-4.6575775,54.0186,6.944702,0.010960402044474016,0.7
441,325,86.02749,183.3543,101.62347,167.08092,119.16214,180.06552,117.151215,196.59341,120.451515,198.17194,120.80028,211.51254,4.292128,1.6706526,87.42457,216.27568,73.00346,193.54738,15.595978,-3.2887726,26.466461,3.649063,2.7411141452016974,0.7
441,325,90.62144,156.26271,93.241516,144.43411,107.63295,150.8544,109.18388,161.06519,105.74071,165.74434,118.3502,172.03186,111.71088,198.31699,95.90189,193.00243,85.67637,185.24677,2.620079,-5.40831,40.812653,9.166313,0.14596698526374507,0.7
422,397,67.603516,101.54025,76.296936,95.83965,98.5495,101.86635,91.86966,116.19894,2.1465118,1.4725102,100.06062,128.1961,86.12962,148.48375,67.09172,138.11409,57.63127,119.93608,8.69342,0.32609558,24.096428,8.190964,0.05272976819109254,0.7
422,397,90.685074,108.606895,93.56628,99.38409,105.099495,107.149826,106.109695,124.10141,99.36658,124.96528,109.03188,138.07594,96.689476,150.75269,77.88312,136.44421,67.655014,113.40637,2.8812027,-1.4570694,14.022285,2.9221878,0.10560066485407504,0.7
422,397,92.7124,106.58668,95.03024,96.63689,105.97437,104.06552,106.74723,119.42237,102.233665,119.48056,111.71518,135.79704,98.39556,147.3607,78.20901,130.82132,68.738846,107.98679,2.3178406,-2.5211563,11.349907,4.967949,0.10772933436672272,0.7
422,397,72.08348,110.65059,73.59439,100.70777,102.25781,103.57407,100.53794,119.447205,92.25421,120.081894,102.98162,134.86435,89.31791,144.75838,63.563232,130.09326,55.101147,104.820854,1.51091,-7.076515,4.113083,2.4436798,0.2584889583098616,0.7
422,397,67.75019,110.15889,68.410126,99.062,99.16505,102.764984,99.30941,116.914345,92.46815,119.831024,101.580574,137.18823,89.104645,144.86769,61.812275,131.00801,52.883003,106.07432,0.659935,-7.3939056,7.0123215,2.271164,0.16673860798441376,0.7
422,397,80.99527,106.9608,88.675835,99.5397,95.6571,112.8672,91.78023,126.001884,86.77247,126.57208,91.35998,138.80344,77.33803,148.94806,64.30576,136.67957,58.164894,119.47841,7.680565,5.9064026,19.938705,-0.42024994,0.081538541672741,0.7
422,397,69.54712,98.31179,69.98625,91.227776,82.118706,103.03589,76.99037,114.84786,74.201485,112.38516,77.14822,129.83127,67.10606,143.9637,53.995525,126.76959,49.62819,106.66243,0.4391327,4.724098,15.434654,0.15784454,0.3655040062780073,0.7
441,325,89.02562,103.12725,84.99088,96.9544,107.61439,96.36103,104.98399,114.56727,98.63447,115.961075,104.997894,131.12793,93.464,144.80504,77.90153,130.53961,70.30528,109.45508,-4.0347366,-6.76622,12.500679,0.013900757,0.020995171236193988,0.7
441,325,95.264046,152.23029,95.23147,144.52771,129.12303,148.79239,124.23363,163.06985,118.16603,163.5368,125.91603,173.81042,109.819756,188.52647,82.428185,171.69019,74.57092,141.50124,-0.032577515,-3.4378967,-3.026474,1.6824036,0.4077665222937712,0.7
441,325,94.332214,143.9649,104.74063,142.56589,110.03712,156.03683,102.900925,166.32451,97.989395,163.44748,105.553215,175.4781,86.17279,193.64859,75.466286,181.8407,68.26129,166.69942,10.408417,12.07193,24.13353,2.6522903,0.010640527492258745,0.7
441,325,71.26567,112.426674,69.956924,102.18699,101.22667,96.93175,105.49866,115.75855,99.77303,120.18765,109.93558,137.09528,96.393036,151.0596,68.07674,136.03494,56.76325,110.66229,-1.3087463,-15.494926,8.475304,4.43692,0.055970665175475665,0.7
441,325,56.053852,175.24257,62.778687,164.75537,80.5906,179.76819,74.62796,198.03433,76.40793,196.29677,74.658134,210.1731,5.4386263,4.115276,36.674026,210.55461,33.508007,171.24034,6.7248344,4.5256195,6.48497,0.030174255,2.3147193482519173,0.7
441,325,78.42144,137.53836,76.93298,129.39316,101.452576,132.22574,102.54324,149.1979,97.711876,151.28433,103.1303,164.50607,89.950195,180.9463,69.85471,162.782,59.57083,135.32918,-1.4884567,-5.312622,5.93602,0.587059,0.01608396099351639,0.7
441,325,68.774315,148.82895,67.51967,135.1128,89.21305,137.91475,88.40129,155.73557,83.182495,156.34814,87.07701,168.36356,76.97997,181.8044,57.13799,166.59137,51.85733,139.25774,-1.2546463,-10.9142,4.144943,-1.3242798,0.024492777140780797,0.7
422,397,86.991585,111.66266,84.974304,102.90136,116.49972,95.37774,113.608826,112.67218,2.779092,1.7681832,119.56644,125.12272,97.5575,140.46027,81.83072,134.76904,76.88501,121.26649,-2.0172806,-16.28492,18.365128,5.957611,0.4129873608192338,0.7
422,397,88.27573,162.5899,95.54454,153.78143,103.84679,163.69739,102.83559,175.26144,97.95239,177.13725,110.665665,187.61378,99.8327,204.00026,85.45476,196.13156,76.82238,181.18712,7.268814,1.1074829,27.405685,7.830078,0.315742671480145,0.7
422,397,112.50339,162.76843,117.43756,159.03508,124.41055,168.03737,127.98846,178.62277,120.732216,179.43048,131.74907,189.58713,116.21097,202.24155,95.19008,187.73201,89.18465,164.56062,4.9341736,5.268936,5.525543,3.7606125,0.02888537916400491,0.7
422,397,98.829155,168.18929,98.667465,163.15573,116.23711,161.96722,115.248245,178.52612,2.1793177,2.0104659,124.920746,190.63287,110.587006,205.72778,92.46099,190.64047,84.72833,165.70758,-0.16168976,-6.222061,2.5518494,9.672501,0.14329388222085626,0.7
66,49,11.367077,12.848096,72.61842,54.61766,116.334,75.55219,105.17162,120.17441,2.0222945,1.21293,116.33946,157.94907,85.442665,181.74706,38.992245,161.5648,22.184612,108.10644,61.251347,62.704098,53.488777,11.167839,0.03263653218172613,0.8
134,111,99.14607,81.97393,114.641075,64.07288,134.08931,73.4276,127.09058,109.85423,1.4239433,1.0153346,142.41652,138.74747,107.92876,158.14645,65.58342,131.15132,51.35495,84.66594,15.495003,-8.546333,20.593056,15.325935,0.12042716345893334,0.8
178,129,111.88388,68.57753,120.568954,43.94223,142.66634,76.281364,134.07251,118.33029,126.52092,118.95642,137.4305,152.18239,120.90537,174.6712,89.48331,133.09686,78.82551,79.499725,8.685074,7.7038345,35.557495,3.3579865,0.7951427210973421,0.8
143,90,4.4081326,2.5870128,2.1568265,1.6232889,157.08423,73.80605,140.531,132.43675,132.30605,144.65756,144.33585,167.91338,118.369064,194.57385,97.08075,141.63779,84.823296,73.91364,-2.251306,71.21904,72.29035,3.80484,1.8670994180282094,0.8
80,64,98.63629,85.61987,100.66328,69.00104,129.16754,83.26614,130.25705,124.089966,116.62734,126.73917,139.2819,148.66577,115.41925,172.13794,73.42951,147.694,55.65891,104.41027,2.0269852,-2.3537292,35.409233,9.024857,0.11211610691393625,0.8
96,81,101.11864,73.167496,107.941246,63.135956,136.34538,75.14286,137.22485,106.065674,127.66834,111.299835,156.67377,142.9028,107.98471,176.17204,81.02783,138.01721,64.62561,98.169495,6.822609,1.9753647,35.03354,19.448914,0.2506324475157915,0.8
58,49,103.54083,78.05119,100.473434,64.0971,152.08937,66.656425,150.09413,111.110916,1.4460012,0.81220824,158.06094,151.99759,120.121735,172.4791,72.94905,128.70833,56.12903,62.48274,-3.067398,-11.394768,-1.6143608,7.966812,0.10322880292131886,0.8
74,61,80.11671,81.08496,78.48769,62.049957,117.35277,61.968483,115.566315,100.45932,2.1194303,1.7739956,147.0941,127.139534,121.85837,167.60196,69.75977,148.92473,45.038063,104.415924,-1.6290131,-19.116478,42.365967,31.527786,0.11090582960109674,0.8
111,112,104.0088,98.508,111.021065,76.720665,140.33612,85.85321,137.38239,117.98686,126.59893,119.954865,141.80931,141.04791,111.26931,156.05486,80.692,133.51755,70.613754,94.188545,7.012268,-12.654793,17.46788,4.4269257,0.12018108994406296,0.8
109,76,124.38592,80.47723,120.021454,61.264206,150.71774,92.73265,146.5791,125.52171,133.51723,122.30909,154.91977,161.36018,133.39084,185.26622,101.37238,149.10545,85.180534,99.15523,-4.364464,12.2554245,37.89102,8.340668,0.6439780069104377,0.8
87,66,112.45441,68.57939,112.704544,50.380737,147.23839,71.92487,140.47107,108.05128,0.9873159,0.71349156,160.66606,142.38803,128.74646,176.74089,79.0113,131.23494,60.75836,85.85954,0.25013733,3.3454819,35.478806,20.194992,0.2041202315043933,0.8
150,128,91.25293,86.14819,92.15367,63.09854,146.68053,65.851585,152.09863,101.151054,140.72462,106.430786,160.39078,129.98126,114.35794,168.11781,60.409267,136.80228,35.271378,86.9299,0.9007416,-20.296608,23.83136,8.292145,0.3033106506849057,0.8
178,165,112.43618,57.063408,109.99347,46.334896,143.70087,77.86724,127.46645,106.6252,1.3705128,1.0064888,132.39204,136.59271,100.59311,160.36603,71.468735,119.786934,62.79436,72.894295,-2.4427109,20.803833,26.559399,4.9255905,0.16153556314701212,0.8
65,47,109.378174,67.17683,120.99844,48.436337,146.29593,74.28963,141.93019,111.610504,129.38277,117.13315,148.93631,144.39693,119.86932,169.61058,75.13178,140.35466,57.667347,90.42027,11.62027,7.1128006,41.983936,7.006119,0.09517536052371955,0.8
60,50,115.87957,80.34685,115.94172,61.7608,162.68579,75.29224,151.81447,111.804886,1.2210348,0.7725074,168.71198,143.1956,115.36827,178.23476,81.57381,148.09389,58.845818,103.07704,0.062149048,-5.054611,41.316242,16.897507,0.16643722783710269,0.8
45,46,103.072044,94.45001,4.1997204,3.1583598,152.93407,71.12484,144.9697,118.93303,0.6372237,1.0275465,160.58022,152.21288,123.25019,175.83942,50.990223,145.99725,30.08133,88.29176,-98.87232,-23.325172,85.1334,15.610519,0.44083672712406763,0.8
138,107,117.610275,76.91092,111.362495,57.37584,157.86345,49.097713,160.73242,85.46128,149.20197,98.695175,169.88293,117.632706,137.0407,151.5198,95.17916,118.88415,83.22435,65.21129,-6.24778,-27.813206,7.835449,9.150513,0.027957151637671762,0.8
114,68,53.254753,80.920685,65.66894,56.674595,79.31603,84.597,73.2038,117.21431,66.37337,121.987335,73.53933,145.09706,53.71349,174.79514,23.569227,137.4937,13.779329,76.47507,12.414185,3.6763153,19.800472,0.33553314,0.5478122031857084,0.8
92,72,88.0966,94.97129,89.63256,83.004425,121.58919,90.48587,107.23358,124.60239,2.0120087,1.249227,115.70456,150.30751,88.55876,175.86076,57.266224,140.4875,46.249115,88.05258,1.5359573,-4.48542,5.0481567,8.470978,0.018063950888228764,0.8
90,60,157.54434,25.867393,151.76334,7.8464365,197.8439,32.042835,192.19327,66.742714,2.021675,0.65651274,208.56433,100.26732,190.14511,129.79597,157.58894,116.88869,139.85626,88.231964,-5.781006,6.1754417,80.38553,16.371063,0.3333388001434052,0.8
102,66,80.810715,79.19317,87.712006,45.508286,120.395935,70.24212,116.50237,111.908745,105.43961,119.84175,128.74619,137.19348,106.86102,176.56273,52.25586,145.05661,29.432156,87.76675,6.901291,-8.95105,42.25846,12.243813,0.17973919418033302,0.8
62,52,159.75137,95.93046,165.29256,68.02194,198.7228,96.46485,181.46997,142.18185,1.3176554,0.9313409,198.65741,166.66032,168.19824,188.6667,140.94788,174.03394,141.97328,139.04807,5.5411835,0.5343933,71.02612,17.187439,0.4509235975845123,0.8
68,48,87.938324,71.12445,91.27416,42.191315,125.283066,65.887085,117.8866,109.23398,1.653154,1.2464213,129.14069,145.7094,99.78792,181.87378,63.483574,163.12027,38.64438,123.09314,3.3358383,-5.2373657,80.901825,11.254089,0.0979134099528911,0.8
191,152,83.7306,92.33772,81.09331,72.22023,108.70425,82.38338,105.8578,113.32123,1.868595,1.4549589,119.26863,131.10394,99.07732,159.30124,68.98143,133.24213,56.608414,99.01998,-2.637291,-9.954346,26.799751,13.410828,0.3759329809563461,0.8
91,49,101.33209,58.051556,114.03611,36.50225,147.2529,62.459206,136.2906,110.28478,1.0304335,0.85779065,144.6926,148.84322,120.86357,194.46579,83.3323,134.30202,60.1977,54.466034,12.704018,4.40765,17.963783,8.401993,0.5586079463819937,0.8
66,36,131.62363,67.655556,139.82841,42.12464,169.7387,60.99446,156.61353,106.36947,0.62179905,0.54520637,164.9653,142.76894,136.41711,179.34988,98.30193,120.74825,78.82122,31.186945,8.204788,-6.6610947,-10.937696,8.351776,0.18466817039195305,0.8
60,31,88.94255,55.799168,96.51815,30.888123,123.67888,55.9062,125.53541,105.360725,1.3829601,0.9835517,134.55412,141.7785,109.811386,173.7177,59.86516,114.9543,36.472927,36.61367,7.5755997,0.107032776,5.725548,9.018715,0.3560869530595705,0.8
106,57,117.86068,67.57226,129.86829,43.67349,152.54716,75.78799,144.82999,131.1851,119.803665,129.53067,144.35461,173.67249,118.10597,200.75037,76.61756,142.01495,67.91722,52.718903,12.0076065,8.215729,9.045414,-0.4753723,0.5457208067694228,0.8
85,50,93.74933,74.227104,99.05634,46.342926,139.02292,51.26103,139.77742,99.83255,128.59486,104.066864,144.62265,153.9275,127.084366,181.92789,83.623314,141.74466,65.94257,76.069786,5.3070145,-22.966076,29.72686,4.84523,0.5439610113629572,0.8
96,46,98.50256,78.78902,100.93997,56.23545,132.11482,61.83799,139.77977,108.610016,125.91183,119.4704,157.54436,155.68332,126.954094,181.95848,74.06931,134.50526,51.60382,56.01791,2.4374084,-16.951027,-0.21754074,17.764587,0.3404912931273396,0.8
117,61,98.24735,65.4443,107.28839,50.69203,129.63606,91.33335,124.71039,143.24463,2.0408926,1.7750517,132.79872,185.25302,112.19086,205.17924,84.427895,166.11722,71.51239,110.008095,9.0410385,25.889053,59.316063,8.088333,1.2817752636536484,0.8
61,62,4.789023,3.1260102,120.254555,51.2033,165.41945,63.68515,173.95811,91.453705,0.48146015,0.23915225,149.02998,157.72961,99.81954,116.22632,72.69157,88.75245,21.377235,1.529135,115.46553,60.55914,-49.674164,-24.928131,0.8155389846925511,0.8
57,60,90.986115,110.0584,81.09821,84.717804,137.78275,109.46838,128.69058,136.2783,109.77189,147.41928,138.25589,157.91222,103.68003,182.58798,64.02461,160.24875,44.906967,118.743256,-9.887901,-0.5900192,34.02545,9.565308,0.1738910428135476,0.8
90,93,127.49696,56.33099,154.4974,44.474037,181.54993,67.99873,157.84221,122.0881,1.1081338,0.8735308,165.41403,161.51048,120.95586,185.90002,69.15217,149.35803,58.215576,84.10503,27.000443,11.667744,39.63099,7.571823,0.08142610689885088,0.8
76,66,159.09431,113.70805,160.99901,103.61809,195.89569,100.9718,195.67957,121.92706,1.6263611,1.0114934,198.9089,143.14908,163.09491,165.1585,144.87955,159.06325,130.14384,139.12047,1.9046936,-12.736252,35.50238,3.2293396,0.43997246827048553,0.8
77,72,119.10277,70.80463,121.02328,65.38037,152.31995,77.05275,152.65712,95.311226,2.074239,1.337686,161.52579,122.407745,134.00357,128.64514,100.088005,121.17315,80.0383,92.92687,1.9205093,6.248123,27.546501,8.868668,0.3773111706549398,0.8
51,48,98.929855,47.390324,106.76293,26.913616,150.30602,48.68891,149.62271,77.67737,2.8352597,1.3418328,166.14719,110.00643,122.869156,141.49663,70.9209,112.72144,39.843613,74.8528,7.8330765,1.2985878,47.939182,16.524475,0.23070128802298884,0.8
75,82,100.23859,69.92858,107.145,58.081776,129.594,72.00887,126.29874,88.01699,3.5543432,2.162338,138.45029,116.31123,116.24745,138.22011,82.06294,115.37129,61.8994,81.502365,6.90641,2.0802917,23.42059,12.15155,0.07011231185954525,0.8
123,147,130.931,76.72502,136.0217,68.228424,162.3605,72.74484,163.63385,93.01527,149.75336,98.420296,163.1398,114.21336,145.68054,119.983505,109.6968,105.534515,102.64599,72.624886,5.0906982,-3.9801788,4.3964615,-0.49404907,0.3683290031263603,0.8
143,115,128.15208,88.98527,127.00197,68.15036,152.37021,75.08243,153.42047,115.75357,140.48996,138.03188,161.76,154.7478,136.78043,179.15396,100.03664,140.42224,89.63886,76.59808,-1.150116,-13.90284,8.447723,8.339523,0.5258419613540946,0.8
142,120,87.03005,96.61617,95.307884,71.31781,129.80457,79.47712,122.85176,123.64936,116.30847,126.717865,117.04971,157.768,93.49059,173.7057,65.52936,157.98691,54.675076,114.160065,8.277832,-17.139053,42.842255,-5.8020477,0.012469653657930069,0.8
132,84,88.76353,70.24476,5.9435987,3.0962722,116.48056,50.420532,116.283066,99.19682,101.079796,101.56212,117.284325,134.44446,103.86339,141.13333,75.39818,125.52908,61.430225,77.637184,-82.81993,-19.824226,74.54091,1.0012589,1.5058836628194108,0.8
168,174,119.19313,95.92219,125.76747,85.082344,139.77191,104.057236,134.46092,120.63459,1.6904372,0.99619496,135.91034,134.69452,124.01914,142.14233,95.376495,119.44711,84.155365,81.51766,6.574341,8.135048,-3.564682,1.4494171,0.29871670883880863,0.8
98,70,116.04127,82.03988,124.16591,69.90314,133.08636,89.805725,127.748665,115.75321,117.9115,115.3142,128.63338,144.86649,107.94173,158.58885,83.73084,121.16905,75.732544,71.07658,8.124641,7.7658463,1.173439,0.8847122,0.24429686969019815,0.8
155,126,101.55923,85.6374,111.76376,74.14066,135.13553,87.736725,120.31154,121.399704,2.1340244,1.5596561,135.75536,142.72926,103.98191,158.8145,70.822845,142.58177,56.96392,103.775536,10.204536,2.099327,29.634872,15.443817,0.18445300717940594,0.8
120,79,132.62367,50.032295,142.84087,23.562918,173.82074,38.63302,160.58391,83.82103,1.4187329,0.9596634,181.45557,121.71016,148.76283,141.9238,104.70819,91.04902,96.52875,21.031254,10.217194,-11.399277,-2.531664,20.871658,0.2449867604516831,0.8
96,65,102.31547,65.64855,4.4197707,3.4485154,134.24301,45.086876,148.7261,105.04281,132.40233,112.40681,157.90396,147.52063,116.35741,174.81793,67.18269,137.93185,42.28637,48.279194,-97.8957,-20.561676,44.830677,9.177856,0.9745873729542631,0.8
161,102,99.78957,79.315,115.045105,63.815273,133.82387,75.69685,133.79019,109.45898,124.99936,113.98277,138.89261,144.54596,107.405365,176.88316,81.00624,144.94928,63.967056,99.676544,15.255531,-3.6181488,35.86127,5.102417,0.2843732432200681,0.8
64,50,104.595894,88.85284,104.72288,72.12688,140.50945,69.64662,145.35068,106.72061,127.20019,109.0325,158.2617,137.06822,132.95435,162.84126,98.35065,149.91948,76.521385,116.60751,0.12698364,-19.206215,44.480637,12.911026,0.053019259706193145,0.8
108,75,111.0297,92.22235,119.6254,76.3519,134.81245,97.66828,128.12833,134.53055,1.7529602,1.3348643,134.48111,166.00055,114.2482,189.05922,93.88391,145.02585,86.450424,87.919914,8.5956955,5.4459305,11.568016,6.352783,1.0371412448418718,0.8
203,116,116.091736,62.944893,128.78514,41.3807,145.79892,66.11535,142.23009,111.96752,2.0289927,1.7330106,141.96463,154.1899,116.08841,174.01555,81.83097,117.104576,70.94766,45.511307,12.693405,3.170456,4.1306076,-0.26545715,0.4662451754998107,0.8
102,71,80.190605,74.1372,85.755516,54.615074,126.69518,66.63043,127.35143,103.29788,1.772531,1.1928333,139.68802,141.80078,102.669525,169.82149,61.766045,134.18134,38.889744,71.59703,5.564911,-7.5067673,16.981956,12.336586,0.07401347082145038,0.8
65,50,109.171486,76.52632,121.35088,59.46801,147.50395,75.70385,145.01468,113.35209,132.52216,114.54018,148.55527,149.0398,119.41443,173.36562,89.21985,131.92012,71.75368,71.475525,12.179398,-0.8224716,12.007515,3.5405884,0.2514732842909617,0.8
63,41,87.3091,93.734604,82.30359,70.17845,115.12413,66.36772,119.023605,109.48925,1.9299154,1.3992331,130.87567,135.89885,105.936356,162.7634,61.74331,122.31886,46.823975,56.80301,-5.0055084,-27.366882,-13.3754425,11.852066,0.13550419279708592,0.8
84,63,105.69879,83.789085,106.10419,59.038742,137.79166,48.907127,151.02391,110.89746,133.8999,120.01012,151.28613,156.06337,122.950455,181.88074,73.6197,133.38905,61.955536,62.002876,0.4053955,-34.881958,2.9641342,0.2622223,0.3611500400086862,0.8
101,76,113.81346,74.25238,121.92895,59.705753,130.14557,80.08621,128.49055,112.39972,119.7521,118.54164,134.15613,142.17892,116.981186,162.38261,86.20632,139.62956,71.05218,96.4207,8.115486,5.833832,36.714947,5.665573,0.42667568851128057,0.8
68,46,83.458595,73.81421,88.57471,35.35697,127.13745,45.05439,132.52098,104.490654,2.3321676,1.9386406,139.12738,155.64139,114.07935,171.53563,62.825264,142.45729,43.934,65.15629,5.1161118,-28.759819,29.799316,6.6063995,0.36858369960084514,0.8
98,76,106.73806,51.628864,127.337456,37.38594,141.7218,57.621506,131.84435,102.96126,116.863396,107.67061,130.36058,141.6591,98.972336,163.27475,62.35048,142.16751,53.013123,93.365906,20.599396,5.9926414,55.979965,-1.4837646,0.09928561683237302,0.8
