width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,quality
49,39,104.16834,92.63275,146.71945,41.80351,135.15576,104.09,133.70955,169.28494,105.00252,153.88638,72.627396,148.68646,47.718376,97.80825,42.55111,11.457245,1.4462128,15.39856,-5.1999207,-59.47767893473306,0.7
107,68,114.347595,80.620804,139.59213,22.492594,144.97928,91.46423,147.39804,169.57097,125.652794,147.40202,89.70466,157.02365,78.66924,120.5246,25.244537,10.84343,2.4187622,22.168945,9.621628,-37.47428385416666,0.7
105,75,132.53145,102.65167,140.44984,81.89796,151.52806,127.37628,139.74593,180.72397,127.004654,156.73096,92.963936,168.29588,91.112976,87.284706,7.918396,24.72461,11.782135,23.993011,11.564926,-81.29889170328775,0.7
154,115,121.70089,92.6619,124.95247,63.77521,153.35681,101.86515,151.81256,142.56343,136.20735,110.56115,100.36244,121.79399,78.44575,100.86971,3.2515793,9.203247,1.5442505,32.00228,11.2328415,-24.103146870930985,0.7
174,116,101.13721,107.25369,118.76352,77.986755,132.30818,138.86282,125.90759,196.6217,108.92557,155.9626,67.72088,164.31323,66.8193,128.1825,17.626312,31.60913,6.400589,40.659103,8.350632,-44.11667887369791,0.7
131,101,112.30818,127.64977,124.59997,72.11051,145.41982,128.76425,140.36256,190.14697,128.58525,182.14343,92.24812,191.15053,71.42822,139.37285,12.291786,1.1144791,5.057251,8.00354,9.007095,-48.44079081217447,0.7
50,38,111.84129,73.58012,133.52887,49.898785,143.71832,101.06087,138.41884,155.11426,117.44297,125.99986,77.63312,155.99205,56.269398,122.31687,21.687576,27.480751,5.2994843,29.114395,29.992188,-23.38519541422525,0.7
53,40,101.77841,106.536896,112.09382,42.1131,132.5039,106.7834,135.33702,181.25897,119.96271,150.56227,85.36502,168.07286,55.0348,82.0441,10.315407,0.24650574,2.8331146,30.696701,17.51059,-84.58727010091147,0.7
172,98,89.70417,93.72131,103.251236,52.572083,125.81094,109.20684,126.633255,171.37477,112.769394,141.83664,77.73841,175.80392,50.299667,137.13205,13.547066,15.485527,0.8223114,29.538132,33.967285,-25.873067220052093,0.7
110,85,129.31548,70.46693,140.72891,41.983765,162.87268,106.556,155.41772,186.16682,135.71245,162.63,93.98405,167.11746,68.526245,110.84616,11.413437,36.089073,7.454956,23.53682,4.4874573,-61.125274658203125,0.7
129,96,83.473656,80.75394,128.16214,39.82747,134.90584,101.457275,121.792305,178.09875,109.488914,130.23743,30.516443,161.33978,15.940919,128.8157,44.688484,20.703339,13.113533,47.86133,31.102356,-27.742950439453125,0.7
59,41,101.92939,87.502754,114.81622,38.595573,142.7004,106.22348,145.45851,181.5849,132.03267,147.32632,74.86507,149.0239,50.658318,88.227234,12.886833,18.720726,2.7581177,34.258575,1.6975708,-71.08447265625,0.7
133,100,151.32582,87.7771,163.09848,48.734802,176.50003,113.61695,184.60823,176.7288,163.55237,144.10281,128.52762,149.50345,90.280846,104.58541,11.772659,25.839851,8.1082,32.62599,5.400635,-52.19293975830078,0.7
100,57,97.70955,61.520447,106.23953,30.827732,123.07461,104.677765,124.012276,178.42479,115.535286,138.00562,62.284218,175.3309,57.967236,126.15591,8.5299835,43.15732,0.93766785,40.419174,37.325287,-37.76453399658203,0.7
185,105,91.021996,109.876015,103.500206,60.89067,118.91779,119.69141,119.75886,178.12831,100.26724,159.99893,80.71846,175.60657,61.929234,118.29882,12.47821,9.815392,0.84106445,18.12938,15.6076355,-52.94578806559244,0.7
94,53,95.461716,86.0917,124.418686,30.861685,146.25093,101.78494,137.86537,190.10558,123.69707,142.72194,64.88381,173.78537,47.601624,93.45123,28.95697,15.693245,8.385559,47.383636,31.06343,-75.41972859700522,0.7
138,82,88.07085,64.328995,101.31862,32.316483,119.38758,110.91295,123.23789,193.12332,113.072845,154.96475,52.68315,173.07346,33.060493,139.21469,13.247772,46.583954,3.8503113,38.15857,18.108704,-34.50580851236978,0.7
64,45,104.45095,96.66565,118.00067,79.31303,125.87104,121.427216,120.70468,163.34071,114.9415,150.71568,71.22127,152.38982,61.721695,132.64886,13.549721,24.761566,5.166359,12.6250305,1.6741333,-22.833211263020843,0.7
129,94,129.5106,82.91724,149.87364,67.991745,159.23938,112.47324,149.08434,164.58347,140.09662,136.3021,99.028114,152.57794,91.06609,120.63546,20.363037,29.556007,10.155045,28.281372,16.275848,-30.5190404256185,0.7
186,120,139.14253,81.57841,159.70755,58.583168,164.85004,115.35575,153.45123,190.92917,143.62083,144.09642,107.80409,157.6679,86.97078,100.3407,20.565018,33.777344,11.398804,46.83275,13.571472,-63.89046223958334,0.7
198,126,130.16208,92.337296,147.17699,17.775545,170.7508,101.23129,169.95401,203.95447,146.36601,153.04851,89.52467,185.96158,67.6301,117.42189,17.014908,8.893997,0.79678345,50.90596,32.91307,-63.566309611002595,0.7
140,93,111.63687,120.89963,122.86754,66.1904,143.09879,137.3762,134.60329,206.50365,108.47348,164.98825,58.901463,189.21649,40.027763,134.17369,11.230667,16.476578,8.495499,41.515396,24.228241,-52.729100545247405,0.7
137,90,103.54222,98.414505,116.91748,60.508682,142.06804,129.53242,133.6005,203.83914,110.1166,163.715,67.838936,167.38942,45.999863,81.28308,13.375259,31.11792,8.467545,40.124146,3.6744232,-97.03143310546875,0.7
88,50,117.32762,81.91968,130.70555,58.970818,139.38554,109.39661,137.25099,173.02821,129.2821,131.1976,104.65377,161.413,73.79627,112.41728,13.37793,27.476929,2.134552,41.830612,30.215393,-42.79565938313803,0.7
63,50,112.556435,74.178116,126.845345,72.59686,149.74881,122.642914,148.46565,179.03036,124.05064,136.05106,90.461624,144.87386,65.79507,119.65761,14.28891,48.464798,1.2831573,42.97931,8.8228,-33.66081237792969,0.7
82,51,107.042,88.83336,119.84137,33.618668,144.90121,103.75256,145.32063,187.93542,134.2803,155.73483,103.275536,170.1141,79.95363,127.87461,12.79937,14.919205,0.41941833,32.200592,14.379272,-43.386843363444,0.7
121,96,103.20331,125.54939,141.99135,60.25277,146.15326,134.3282,137.2019,206.28189,124.55723,171.47972,73.29729,207.04634,49.586475,153.74721,38.78804,8.778809,8.951355,34.80217,35.56662,-41.18876647949219,0.7
125,92,94.94673,75.42424,120.43248,30.24159,144.70517,91.72108,143.77252,174.13704,129.35559,134.53021,72.32807,151.75816,39.504787,84.283066,25.485748,16.296837,0.9326477,39.606827,17.227951,-69.19207255045572,0.7
87,56,91.73703,101.169556,101.215096,53.141754,137.75224,113.34329,138.5622,175.281,102.70897,135.9458,70.57564,156.48538,49.318558,88.148056,9.4780655,12.173737,0.8099518,39.335205,20.539581,-67.7560068766276,0.7
80,41,117.570404,96.3405,134.41528,67.58176,159.3473,128.82071,157.7536,196.86484,145.25677,162.19652,94.310555,174.3763,62.29773,35.149284,16.84488,32.48021,1.5937042,34.66832,12.179779,-142.6632563273112,0.7
56,43,140.7163,74.46663,172.48422,46.26714,174.54759,105.22971,162.62906,178.34431,157.71278,153.52686,79.77053,162.10085,61.286835,111.48943,31.76793,30.763084,11.918533,24.81746,8.57399,-53.16789499918619,0.7
97,56,107.12707,85.97691,122.53957,66.88404,138.88902,124.06967,138.20753,180.81451,130.36853,154.63826,79.018486,167.65846,62.61854,155.55566,15.412506,38.09276,0.68148804,26.176254,13.020203,-12.1480712890625,0.7
105,80,85.628784,98.96031,109.755196,69.248726,111.52833,112.20209,106.54996,153.32532,94.585,125.01708,59.045418,144.98949,46.775204,126.02398,24.126411,13.2417755,4.9783707,28.308235,19.972404,-15.086657206217438,0.7
104,85,101.67997,96.827866,112.03618,63.90585,135.71829,108.00141,128.73805,161.36453,115.182274,137.08704,73.31156,153.3013,51.17506,138.78604,10.356209,11.173546,6.98024,24.277496,16.214264,-11.798248291015625,0.7
78,71,85.31768,110.81329,130.25899,79.34451,137.97794,119.48735,126.602295,154.69208,5.962134,4.3191643,51.513012,151.56738,36.121056,115.08934,44.941307,8.674057,11.375641,150.37291,147.24821,11.563135782877609,0.7
90,76,103.535904,105.8357,131.75687,70.930115,135.72894,110.210556,128.52031,147.48628,112.02385,128.23166,76.73239,154.51706,63.523785,130.7554,28.220963,4.374855,7.2086334,19.254623,26.2854,-12.656270345052093,0.7
132,129,97.948906,104.86445,133.49802,86.91255,133.90318,121.093185,128.21082,146.47583,112.51587,137.61295,68.57498,162.43378,59.381134,135.64369,35.54911,16.228737,5.6923676,8.8628845,24.820831,-13.197158813476562,0.7
113,93,100.15623,74.415726,113.22625,57.90059,125.805954,105.93671,123.5901,152.01782,105.41111,131.94292,76.64116,171.77863,54.081024,134.67975,13.070023,31.52098,2.2158508,20.074905,39.83571,-17.233378092447907,0.7
80,69,94.0221,94.55023,135.34456,40.958633,146.38226,87.14008,144.37274,137.88861,112.74113,126.60608,65.923615,156.3591,28.307323,105.79472,41.322456,-7.4101486,2.0095215,11.282532,29.753021,-34.48987325032553,0.7
88,62,115.44909,108.33743,146.06529,74.190865,154.60803,112.22329,150.8194,155.98805,125.62356,142.1148,94.62008,154.87341,62.069492,117.727516,30.616203,3.8858566,3.7886353,13.873245,12.758606,-33.26456960042319,0.7
135,132,100.55074,103.812904,121.32351,81.25433,130.9679,112.48165,127.559265,142.89511,116.93569,137.21341,79.22373,152.85703,56.448643,105.419945,20.772766,8.668747,3.4086304,5.6817017,15.643616,-38.90190378824869,0.7
137,97,89.15437,108.77176,129.47998,63.93187,136.53368,106.5451,125.20155,156.43243,105.72547,144.18661,72.88544,154.47862,53.498543,134.89207,40.325607,-2.2266617,11.332123,12.245819,10.292007,-16.807144165039062,0.7
143,138,121.19781,100.5474,159.6614,66.99614,159.59404,107.07147,150.11584,147.54732,126.79717,133.2407,80.987656,161.10718,60.235725,124.12964,38.4636,6.5240707,9.478195,14.30661,27.86647,-23.16876220703125,0.7
133,124,94.67462,102.42013,124.65271,72.24716,130.00836,108.886826,126.33423,143.4617,97.4085,137.51866,65.30058,150.74475,38.314217,123.74188,29.978088,6.4666977,3.6741333,5.943039,13.2260895,-20.166483561197907,0.7
94,76,103.45493,86.63705,128.27377,63.024975,139.55052,107.12173,132.67865,140.52689,115.36944,126.90605,73.14398,158.93912,67.838936,126.92212,24.81884,20.48468,6.871872,13.620834,32.033066,-15.201894124348968,0.7
144,135,105.05006,91.57417,127.59913,69.31864,135.32878,107.67547,125.86186,137.67552,110.11441,123.29147,59.14179,152.28786,50.463478,105.3203,22.549072,16.101295,9.466919,14.384048,28.996384,-32.431310017903655,0.7
102,114,109.229126,105.689095,131.99483,80.39624,142.03662,111.544014,136.13553,149.80533,115.82741,135.56313,91.56985,150.84222,63.366364,121.99405,22.765701,5.8549194,5.9010925,14.242203,15.2790985,-23.409515380859375,0.7
52,58,121.07944,81.58808,168.21588,65.25946,169.61438,96.11688,157.19356,131.06068,130.28387,105.36748,81.47099,111.501526,57.57807,64.13326,47.136444,14.528801,12.420822,25.693207,6.1340485,-51.843299865722656,0.7
100,88,98.12938,106.82303,141.82964,54.96504,147.63539,105.43607,141.91103,148.78065,123.400246,148.28455,89.698425,187.82216,75.44853,156.85645,43.700256,-1.3869553,5.724365,0.496109,39.537613,-4.772664388020843,0.7
74,54,96.49589,104.26165,125.02093,67.57535,123.10603,111.28871,123.226654,141.20924,97.07814,136.89229,60.46191,132.99498,45.245697,94.64259,28.52504,7.0270615,0.12062073,4.3169556,-3.8973083,-42.38957214355469,0.7
102,90,85.936066,71.65207,107.790405,32.12636,137.59535,96.98072,137.88571,175.26678,107.42203,132.09293,56.426525,166.26253,28.304298,141.66235,21.85434,25.328651,0.2903595,43.17386,34.1696,-16.21173095703125,0.7
104,88,115.12192,51.495556,168.97255,30.98845,174.7702,83.33083,174.69823,154.17015,135.64088,107.29913,68.94748,163.0891,18.763264,113.9619,53.85063,31.835278,0.07197571,46.871017,55.789963,-27.557571411132812,0.7
105,99,101.83266,115.78118,170.65646,73.88569,161.44432,116.14194,155.5053,161.34323,131.65744,150.61858,94.43696,176.3856,62.69906,142.79695,68.82381,0.36075592,5.939026,10.724655,25.767029,-19.985519409179688,0.7
135,120,101.30086,130.64555,148.53119,102.78283,151.11618,138.23257,137.30713,179.24869,103.84454,157.27269,42.807922,163.26108,31.758814,143.73122,47.23033,7.587021,13.8090515,21.975998,5.988388,-22.862930297851562,0.7
48,34,101.48108,87.01914,141.62912,53.890438,150.12546,115.811745,150.9412,174.22243,127.13171,156.19212,74.57218,166.07292,49.763878,126.542816,40.14804,28.792603,0.81573486,18.030304,9.880798,-38.95301310221353,0.7
66,45,132.8926,74.42383,169.59761,81.299385,158.17317,129.2532,139.38756,177.70525,117.88656,149.77246,59.84719,187.45552,57.89131,86.96712,36.705017,54.829376,18.785614,27.932785,37.68306,-84.67729187011719,0.7
77,54,106.88398,84.99536,139.36943,52.99183,154.6541,104.87562,147.69989,166.00235,128.57428,152.29445,91.63125,182.38864,60.934372,114.589005,32.48545,19.880257,6.9542084,13.707901,30.094193,-52.30614725748697,0.7
110,81,108.55462,105.41041,132.22012,52.892902,137.46133,109.39791,138.5575,168.39288,109.09065,134.8434,57.71086,160.41841,29.165451,119.092834,23.665504,3.987503,1.0961609,33.549484,25.575012,-35.45871988932291,0.7
108,63,98.75584,105.160805,132.36113,59.28575,143.33089,119.34982,141.28932,183.5788,124.97632,160.82028,88.795,181.88329,62.352688,121.90072,33.605293,14.189018,2.041565,22.758514,21.063004,-53.526730855306,0.7
83,65,131.14491,94.511696,165.86563,40.717525,180.14024,105.60659,185.22855,183.44719,157.63373,145.12799,115.35487,171.38855,52.683678,91.53853,34.72072,11.094894,5.0883026,38.3192,26.26056,-75.11605326334634,0.7
103,80,125.17197,90.01429,152.36917,47.37609,163.02576,116.15654,162.35028,204.00267,123.423386,152.90428,82.39075,193.06795,21.54152,32.25148,27.197205,26.14225,0.6754761,51.09839,40.163666,-151.07349141438803,0.7
121,99,106.24537,95.80207,146.99107,48.51662,161.55397,100.59257,166.06737,159.8545,142.60947,130.00476,103.695885,154.43472,54.596725,116.14229,40.745705,4.790497,4.513397,29.849747,24.429962,-31.955703735351562,0.7
53,37,118.674934,81.51019,145.33058,46.640354,149.778,89.10201,147.05478,127.89197,130.80359,115.16405,106.03482,128.1702,84.60807,107.7181,26.655647,7.59182,2.7232208,12.727921,13.006149,-16.023963928222656,0.7
69,63,86.17305,78.40139,151.2336,20.6482,157.1387,74.306435,160.80373,161.03667,116.519356,127.14548,83.554596,168.41449,21.972061,117.131546,65.06055,-4.0949554,3.6650238,33.89119,41.269012,-35.06732686360678,0.7
87,66,109.35437,90.16955,137.60086,43.81956,158.9797,115.61684,158.24454,186.5573,124.74498,144.90733,89.058304,169.73671,74.126434,140.77121,28.24649,25.447289,0.73516846,41.649963,24.829376,-26.295908610026032,0.7
55,40,79.64934,117.13623,107.583496,50.910484,128.24966,120.07785,124.82689,189.75972,105.12045,176.21017,78.42971,194.83102,60.312122,168.3307,27.934158,2.9416199,3.4227753,13.549545,18.62085,-18.602930704752595,0.7
146,77,133.47302,93.896286,164.8393,26.828613,178.36444,111.43797,173.83925,203.28453,132.85622,158.94531,86.97855,194.85269,61.64161,137.22983,31.366272,17.541687,4.5251923,44.33922,35.90738,-48.46434529622397,0.7
86,44,103.93439,64.19351,127.49946,46.2208,137.9643,121.10169,139.31717,195.09782,124.85747,160.21355,97.414185,200.89339,70.242035,145.43909,23.565071,56.90818,1.3528748,34.884277,40.67984,-39.96250406901041,0.7
87,46,94.99644,106.37372,128.06435,20.955914,131.92888,110.02878,132.48915,203.64886,94.181854,159.80026,71.5637,194.05536,58.229095,173.64484,33.06791,3.6550598,0.5602722,43.848602,34.255096,-12.19000244140625,0.7
53,29,102.42287,84.90814,144.24843,30.898277,166.19655,101.57996,161.39146,188.4969,143.11618,146.04158,106.150856,183.6355,85.959694,161.70892,41.82556,16.671822,4.805084,42.455322,37.593918,-11.015726725260407,0.7
112,73,102.89885,85.56047,127.508575,36.394016,130.46893,103.61258,133.03554,172.09073,118.12042,140.88649,79.35513,173.26874,61.000496,120.42212,24.609726,18.052109,2.5666046,31.204239,32.382248,-41.65987141927084,0.7
65,40,119.76066,54.3936,137.91832,43.97941,155.34802,98.255905,146.90317,163.33421,128.87502,137.8184,81.82889,184.08804,53.069736,150.31538,18.157661,43.862305,8.444855,25.515808,46.269638,-11.431503295898438,0.7
71,44,94.90468,63.834427,122.898796,19.87897,130.10335,121.7892,131.8252,213.06982,92.85843,157.47723,34.59765,170.07098,23.193674,77.230286,27.994118,57.954773,1.7218475,55.59259,12.59375,-102.97572835286459,0.7
62,41,80.127106,95.92415,123.0183,40.15901,133.86314,101.96932,127.45107,174.80809,113.245705,134.75145,62.346222,169.28572,42.154564,144.08199,42.891197,6.0451736,6.412071,40.05664,34.53427,-15.533106486002595,0.7
73,48,106.97763,82.810905,128.3006,60.55771,148.19046,134.99492,144.57132,207.55931,131.94516,172.61339,99.21747,206.13885,66.019226,163.76231,21.322968,52.184013,3.6191406,34.945923,33.525467,-31.67486063639322,0.7
51,32,112.90295,91.82958,137.98149,41.64769,165.59357,109.50545,158.47432,189.12546,132.81865,145.64832,84.38717,188.40935,60.21611,145.34598,25.078545,17.675865,7.1192474,43.477142,42.761032,-29.048390706380218,0.7
46,32,105.12001,95.16317,141.90646,21.279245,141.2738,102.479004,140.55045,196.7856,123.187706,157.1665,85.25021,195.96422,68.76776,159.91243,36.786453,7.315834,0.72335815,39.619095,38.797714,-23.39301045735678,0.7
65,37,105.75273,60.901073,129.18228,22.29893,150.76593,92.513336,150.96088,178.72133,122.858315,150.56827,74.92015,189.45853,46.739574,121.923935,23.42955,31.612263,0.19494629,28.15306,38.89026,-50.99212137858072,0.7
30,26,100.81839,95.550575,146.37436,19.47825,159.43208,87.12203,158.08699,176.78009,136.34372,126.87185,77.05971,178.35641,54.43846,144.73232,45.55597,-8.428543,1.3450928,49.90824,51.484566,-15.93713887532553,0.7
79,43,142.68723,76.75537,151.93799,27.062098,170.3195,95.00108,171.55022,174.27434,154.81084,129.32607,122.433815,166.74033,111.849205,136.94101,9.250763,18.245712,1.2307129,44.948273,37.41426,-19.8392333984375,0.7
100,56,95.18489,76.19833,129.07654,22.15074,146.21303,91.36244,147.5752,174.93547,128.5488,139.878,90.67086,186.55502,71.102005,126.454254,33.891647,15.164108,1.3621674,35.057465,46.677017,-40.6685791015625,0.7
65,40,109.27823,110.70485,142.99713,53.37265,150.6865,126.35185,144.71782,202.6243,131.46078,173.85896,94.18878,198.18805,66.20843,132.32204,33.718903,15.647003,5.9686737,28.765335,24.329086,-59.235071818033845,0.7
128,86,104.62196,90.23195,134.43047,29.72304,157.1169,95.63298,163.19617,174.47348,133.1288,132.25935,80.88563,182.31207,36.74101,135.53731,29.808502,5.4010315,6.0792694,42.214127,50.05272,-27.47766621907553,0.7
92,47,97.35022,81.71169,132.03825,28.948627,138.14117,100.082535,138.90506,182.2846,120.82019,141.50371,83.23886,181.34187,59.492603,133.1274,34.688034,18.370842,0.7638855,40.7809,39.838165,-35.24933369954428,0.7
47,36,123.75975,72.21799,171.65219,14.926767,173.08632,72.8189,180.27148,150.24045,155.38188,115.92372,93.39764,151.8743,47.177,98.536095,47.89244,0.600914,7.1851654,34.316727,35.950577,-40.81006622314453,0.7
67,40,112.95497,58.138588,125.51052,29.21151,140.85898,97.929955,144.715,174.26576,118.85424,132.8467,75.2654,178.13364,47.15369,143.71657,12.55555,39.791367,3.856018,41.419067,45.28694,-18.032129923502595,0.7
48,26,93.88712,95.448555,136.53778,24.139265,141.6967,96.72855,138.80553,189.18124,123.72516,127.52495,79.86555,188.03226,57.82185,145.10753,42.650658,1.2799988,2.8911743,61.656296,60.50731,-23.13861592610678,0.7
83,48,110.19121,74.10907,140.41307,27.204985,158.09601,92.81482,152.88287,182.79752,134.39537,124.62984,103.06013,175.53455,77.966934,125.640076,30.221863,18.70575,5.213135,58.16768,50.90471,-35.34722900390625,0.7
59,41,90.46026,100.06731,126.093285,28.67315,136.16606,111.78244,133.5977,202.2037,119.01503,175.09633,79.646255,203.40398,54.259373,139.78568,35.633026,11.715134,2.5683594,27.107376,28.307648,-53.78233846028647,0.7
68,38,120.16268,56.456013,125.65372,24.121042,142.32095,103.4267,146.51057,193.82051,126.15283,136.83011,70.74065,188.38263,44.37926,125.87677,5.4910355,46.970684,4.189621,56.990402,51.55252,-47.13431803385416,0.7
62,39,120.83125,98.79179,149.77725,33.977337,157.46756,104.89286,156.6212,179.94609,135.30067,146.53741,95.98121,173.4483,83.40276,136.34319,28.946,6.101074,0.84635925,33.408676,26.910889,-30.300755818684905,0.7
40,32,126.08403,96.43591,156.92972,72.4176,166.55228,141.06795,154.09349,214.99841,140.55574,151.96819,94.68748,171.55438,58.31476,173.6168,30.845688,44.632034,12.458786,63.030228,19.586197,-5.89019266764322,0.7
87,60,112.869156,78.47442,129.51665,40.20562,147.28987,93.61377,142.33432,155.27568,118.51456,129.21881,89.05619,151.04865,66.678345,121.66356,16.647491,15.139351,4.955551,26.05687,21.829834,-23.517491658528655,0.7
76,48,107.87331,99.53752,144.40886,28.220306,146.27364,103.064316,149.52635,184.81427,131.34949,150.43204,98.16577,190.41066,76.37871,167.44373,36.535553,3.5267944,3.252716,34.382233,39.978622,-7.7752685546875,0.7
69,35,79.46136,116.42029,110.68405,36.533722,126.948135,116.95705,122.4023,202.15689,94.28576,172.10045,58.930626,197.30807,34.26291,167.03352,31.222694,0.5367584,4.5458374,30.056442,25.207626,-23.48828633626303,0.7
75,61,66.98044,93.32814,96.56712,50.100372,113.30474,97.10508,114.92035,149.59674,98.12146,120.12471,51.59441,149.09846,22.390974,115.445496,29.586685,3.7769394,1.6156082,29.47203,28.973755,-24.1611328125,0.7
66,45,46.301018,73.32724,64.734535,30.296675,81.87734,104.467224,71.02965,176.96774,52.10389,126.963066,9.296897,2.1073549,22.477705,170.90381,18.433517,31.139984,10.847694,50.004677,-124.85571,68.89108276367188,0.7
54,52,131.60638,102.23432,159.13608,75.772224,179.44016,135.02275,179.44524,197.66321,152.46817,168.79126,108.570946,177.27286,68.11611,117.66375,27.529694,32.78843,0.0050811768,28.871948,8.481598,-63.57868194580078,0.7
45,37,5.502279,5.7782536,127.14632,67.873886,136.58354,127.477165,118.636826,205.47928,100.8429,155.3867,56.265472,172.90079,15.584554,120.66663,121.644035,121.69891,17.946716,50.092575,17.514084,-57.25560760498047,0.7
54,23,130.2677,108.006744,158.70923,36.07064,160.59662,134.71555,153.84482,215.398,139.20523,201.98949,107.87466,217.07288,81.61284,151.91208,28.441528,26.708801,6.7518005,13.408508,15.083389,-59.57469685872397,0.7
81,57,101.66463,84.2918,123.501144,46.74071,139.20439,101.24938,140.14003,158.10333,121.17433,125.37964,82.25718,138.52968,58.92293,81.02164,21.836517,16.95758,0.9356384,32.723694,13.15004,-59.64924112955728,0.7
107,61,106.25925,68.88684,123.51033,71.68738,129.63657,127.719826,128.80441,182.24768,114.93532,158.17456,91.547714,186.52185,73.0221,157.49101,17.251083,58.832985,0.8321533,24.07312,28.34729,-18.157018025716155,0.7
135,82,108.56359,100.19868,123.32964,98.73559,129.41006,143.10449,127.884544,186.96123,116.08903,164.86758,91.53116,189.9512,82.87412,163.46506,14.766052,42.905815,1.5255203,22.093643,25.083618,-17.128285725911468,0.7
55,48,108.25769,104.84972,151.90651,37.162495,161.81593,108.83226,166.98584,176.94504,148.87303,157.04321,107.43245,173.10672,88.852104,147.37549,43.64882,3.982544,5.1699066,19.901825,16.063507,-21.656168619791657,0.7
84,68,97.212524,50.963783,108.1107,17.057867,115.555084,57.90294,107.83683,108.95305,90.417656,78.80455,58.382874,94.79045,41.238483,77.37762,10.898178,6.9391556,7.718254,30.148499,15.985901,-16.80506134033203,0.7
60,47,61.94821,111.70948,120.19331,72.159874,126.36818,126.97746,119.5298,193.31123,101.504715,144.32794,42.996502,169.21461,18.891083,137.22119,58.245102,15.2679825,6.838379,48.98329,24.886673,-31.730061848958343,0.7
62,50,61.79769,110.965454,93.914955,66.90268,98.118286,120.88318,94.08059,184.08563,73.118774,149.12119,36.44422,171.84396,15.592847,135.45969,32.117264,9.917725,4.037697,34.964447,22.722778,-32.89057413736978,0.7
78,43,92.768974,106.94107,114.890884,58.059628,119.73094,120.82779,119.04073,183.20503,112.76581,151.69855,79.17706,176.86258,66.763794,147.03845,22.12191,13.886719,0.69020844,31.506485,25.164032,-23.550262451171875,0.7
111,71,105.70154,59.66702,130.25627,43.52722,132.72835,100.73215,123.03539,171.21387,109.408134,108.62201,62.0457,130.4376,46.938053,98.22411,24.554733,41.06513,9.692955,62.591858,21.815598,-38.533719380696624,0.7
87,49,110.052574,133.79195,130.77676,78.521286,131.54303,139.86955,129.48979,196.00348,112.04981,175.90646,81.09505,192.12228,68.46333,148.5767,20.72419,6.077606,2.053238,20.097015,16.21582,-39.43403625488281,0.7
105,84,78.75676,80.194,94.30783,58.207188,104.02288,106.36658,100.40023,152.52011,83.93275,129.9826,59.795815,155.29642,44.41303,131.23698,15.551071,26.172577,3.6226501,22.537506,25.313812,-14.696060180664062,0.7
48,44,87.681335,81.265305,140.38074,44.26437,142.80797,100.30714,141.1536,156.54211,112.57896,120.50097,79.85251,157.62114,55.580536,126.473885,52.6994,19.041832,1.6543732,36.041145,37.12017,-18.41419728597006,0.7
107,95,100.35177,56.195023,115.600815,29.07927,121.823,69.24195,117.536644,103.01838,111.515686,88.10033,92.79947,103.10955,82.32182,93.72063,15.249046,13.046928,4.286354,14.918053,15.009224,-4.355463663736984,0.7
121,72,82.32094,58.064205,96.49094,15.983942,107.59303,62.473618,106.64211,117.13431,94.43797,95.53687,67.46353,121.18118,54.327713,96.70614,14.169998,4.4094124,0.9509201,21.597435,25.64431,-14.577980041503906,0.7
74,48,92.73217,89.99194,132.41049,40.6016,139.52394,105.7231,137.89597,174.24084,127.06227,144.69475,87.20861,177.17107,71.18706,149.7565,39.67832,15.731155,1.6279755,29.546097,32.47632,-15.612396240234375,0.7
92,90,105.90883,76.19237,127.762215,50.63185,136.06544,90.794716,134.26917,124.51439,115.87795,111.89319,85.91004,132.04004,60.07263,104.92117,21.853386,14.602348,1.7962799,12.621201,20.14685,-17.894704182942704,0.7
81,70,100.45607,87.47886,139.71263,50.005733,153.81934,102.762115,154.37099,158.69356,129.82626,127.99414,91.5437,155.37042,58.594788,117.810135,39.25656,15.283257,0.551651,30.699417,27.376282,-29.542566935221345,0.7
107,54,108.367455,101.38637,130.79918,65.63099,135.8517,122.06044,132.42789,177.693,118.951454,127.31193,81.86792,170.19994,74.99705,142.08841,22.431725,20.674072,3.4238129,50.381065,42.88801,-16.313201904296875,0.7
86,60,56.14891,109.49274,75.89407,70.55042,87.59388,133.81454,80.59091,196.95326,60.110676,165.01256,25.33271,184.20003,13.75728,136.12927,19.745163,24.321808,7.002968,31.940704,19.18747,-45.92600504557291,0.7
138,81,34.81082,120.2776,49.164932,78.67492,64.20539,136.20528,63.436607,185.13893,48.60729,161.85452,22.338087,172.1369,16.45475,159.66608,14.354111,15.927673,0.76878357,23.284409,10.282379,-13.37738037109375,0.7
45,37,89.254196,86.903854,128.50479,26.441578,143.43831,127.29449,129.54355,218.09235,119.145996,193.08733,60.012188,205.82574,37.134724,133.2017,39.250595,40.390633,13.89476,25.00502,12.738419,-72.4667714436849,0.7
103,64,91.43672,39.011806,108.759834,35.290836,109.82645,93.006165,101.266075,141.37682,83.12556,116.00316,28.814259,138.56178,23.618876,50.22052,17.323112,53.994358,8.560371,25.373657,22.558624,-81.76007080078125,0.7
